AccX,AccY,AccZ,GyrX,GyrY,GyrZ
0.00722275,-0.00194252,0.0225606,-0.0305472,-0.0246713,0.0222276
-0.00748576,-0.0150692,-0.0120107,-0.0309588,0.0383107,0.0254079
-0.0145157,-0.00159585,0.0061681,-0.0452506,-0.0396196,-0.010612
0.00314652,-0.00585133,-0.000640789,-0.0106576,-0.00891167,0.00264639
-0.0308811,0.00369066,-0.00384317,0.00118408,-0.000708019,0.0256188
0.0,0.0,0.0,-0.0240799,0.00197666,0.00945522
0.000366167,-0.00895524,0.017901,0.028846,-0.0212,0.0193322
-0.00285965,0.000794411,-0.0135697,-0.0994103,0.043454,0.0600737
-0.0137387,-0.00894654,0.00295778,-0.0137592,-0.0396186,-0.00973797
0.00249575,0.00380743,0.00546896,-0.021713,0.0225618,0.00658911
-0.0280749,0.00159544,-0.00420828,0.00380774,-0.0041644,0.0241783
-0.00176075,-0.00459886,0.00153679,-0.01613,-0.000335978,0.00397938
0.00229853,-0.00637639,0.0161333,0.0574294,-0.01032,0.010924
0.00876289,0.0127822,0.0134138,-0.0903679,0.0367838,0.0544197
-0.00379804,0.00441515,0.00366654,-0.0131591,-0.0281553,-0.0107811
-0.00118213,-0.00205088,0.00463145,-0.0235896,0.0172966,0.0100547
-0.0221042,0.00662881,0.00239524,0.00879748,-0.00704326,0.0153036
0.00311086,-0.0079934,-0.00328662,-0.00157495,-0.00348899,-0.00217945
0.0,0.0,0.0,0.067457,-0.00300492,-0.00304861
0.00477411,0.0120987,0.0105739,-0.0285422,0.0156414,0.0251352
0.0,0.0,0.0,-0.012616,-0.00670084,-0.00794392
-0.0101384,-0.00629854,0.00478862,-0.00438651,-0.00243158,-0.000468779
-0.0251953,0.00911027,0.00543703,0.0141138,-0.00236424,0.012743
0.0,0.0,0.0,0.00299716,-0.0134841,-0.00249334
0.00491069,0.0101182,0.00492675,0.0436188,-0.00364748,-0.00308481
-0.0010824,-0.0038197,0.015978,0.0364665,-0.00234522,-0.0083191
0.0,0.0,0.0,0.0020268,0.0105109,0.00219515
0.0,0.0,0.0,0.00953913,-0.0164171,-0.00727505
-0.023346,0.0087952,-8.51e-06,0.014415,0.00411888,0.00189939
0.0053924,0.0012269,-0.00324863,0.016137,-0.0192408,-0.00824081
0.0031122,0.00175142,0.0087,0.0270941,0.000452489,0.00324069
0.0,0.0,0.0,0.0638564,-0.0133479,-0.0204314
-0.0048573,0.00513208,0.00444063,0.00702064,0.0041216,0.00641783
0.0,0.0,0.0,0.013341,-0.0211787,-0.00857317
-0.0254295,0.00726157,-0.00254921,0.00237455,0.0122019,-0.0083283
0.0,0.0,0.0,0.0270061,-0.0122724,-0.0101082
0.0065621,-0.00962138,0.0106051,0.081572,0.00761752,-0.0032471
0.00135732,0.0110246,-0.00186348,0.0503581,-0.0227055,-0.0199091
-0.00413029,0.0015521,0.0035365,-0.00259422,-0.00563998,-0.00051728
0.0,0.0,0.0,0.0178142,-0.0357685,-0.00979015
-0.0267686,0.00320536,-0.00326471,-0.00748933,0.0157156,-0.0212292
-0.00274501,0.000299454,0.00594117,0.0361397,0.000601108,-0.0208303
-0.00409173,0.0013957,-0.0086337,0.0990195,0.022372,-0.00378033
