AccX,AccY,AccZ,GyrX,GyrY,GyrZ
0.00632478,0.00287402,0.00699401,0.0053811,0.00692138,0.0110295
-0.00150813,0.00625062,0.000710717,0.00253297,0.00623428,0.0170454
0.0,0.0,0.0,0.00215559,0.00517371,0.0219552
0.0,0.0,0.0,0.00738098,0.00688773,0.0209022
0.0,0.0,0.0,0.00407885,0.0084876,0.0170422
-0.00418824,-0.000795424,0.00435826,0.00275393,0.00740738,0.0157954
-0.00132401,-0.00485522,-0.00342126,0.00599927,0.0118022,0.012129
0.0,0.0,0.0,0.00528648,0.0142758,0.008352
0.0,0.0,0.0,0.00248447,0.0195037,0.00440621
0.0,0.0,0.0,0.00271877,0.021997,0.00678741
-0.00038126,-0.000535071,0.00759989,0.00352718,0.0247839,0.00522256
0.00164936,0.000235379,0.00835422,0.00465959,0.0275837,0.00121271
0.00323798,0.000141323,0.00737346,0.00586689,0.0301153,-0.00374117
0.00344147,-0.00159311,0.00586473,0.00690126,0.0320973,-0.00813805
0.00131732,-0.00574458,0.00504042,0.00751647,0.0332478,-0.0104766
-0.00407801,-0.0130897,0.00611778,0.00746793,0.0332845,-0.00925532
-0.00717597,-0.0138278,-0.00193963,0.0126662,0.033682,-0.0139529
-0.00357751,0.00746322,0.00208457,0.0284707,0.0360481,-0.0293034
-0.00340626,0.00608301,0.00689883,0.0311467,0.0368534,-0.0316723
-0.00315361,0.00913131,0.0120844,0.0208197,0.0346721,-0.0283418
0.000492352,0.00465357,0.0110328,0.00522645,0.0308119,-0.0227132
0.00375031,0.00981784,0.00812552,0.0077358,0.0247292,-0.0174226
0.00592961,0.0172954,0.00506457,0.017745,0.0182768,-0.00963759
0.00562966,0.0158262,0.00520024,0.0183227,0.0144835,0.00822735
0.00428736,0.00986457,0.005279,0.0178614,0.0116644,0.024801
0.0,0.0,0.0,0.0184162,0.00931905,0.0334487
0.000110613,-0.000427008,0.00594248,0.0151605,0.00360219,0.0334873
0.0,0.0,0.0,0.0150722,0.0036697,0.0359269
0.000332058,-0.0057779,0.00245064,0.00849402,-0.000441786,0.0321273
-0.000888332,-0.00645202,-0.000381948,0.0047011,-0.00115538,0.0320055
0.0,0.0,0.0,0.00763688,0.000795809,0.0271676
0.00143583,0.00570083,-0.000653367,0.0124308,0.000168394,0.0285852
0.00533946,0.00124311,0.00214414,0.0115547,0.00275502,0.0284809
0.0,0.0,0.0,0.011706,0.0053112,0.0333079
0.0,0.0,0.0,0.0112363,0.00662769,0.0340696
0.00360379,-0.00462145,-0.00126813,0.00824158,0.0070171,0.033133
0.000881855,-0.0079447,0.000210895,0.000817709,0.00678976,0.0328653
0.00538869,-0.00535595,0.00153989,-0.00225853,0.00953328,0.0265618
0.00184862,-0.00638837,0.00119286,-0.0033351,0.00959586,0.0228514
0.000985558,-0.00367296,0.00839933,-0.0108628,0.00677434,0.0165358
-0.00116843,-0.00299698,0.00460906,-0.00992044,0.002812,0.0105638
0.00314945,-0.00406325,0.00597906,-0.0051551,0.000883974,0.00834631
0.00332329,-0.00533599,0.00597207,-0.00499901,-0.00781865,0.00614511
0.00191997,-0.00287783,0.00897514,-0.00648945,-0.0101114,0.0049302
0.00205208,-0.000446498,0.00894191,-0.00780717,-0.0136185,0.00558973
0.00250665,0.000677109,0.00733376,-0.00872133,-0.0171795,0.00626581
0.00206668,-0.000787914,0.00561092,-0.00900101,-0.0196346,0.00510031
0.0,0.0,0.0,-0.00609202,-0.0163267,0.00511707
0.0,0.0,0.0,-0.000926404,-0.0145523,0.00526098
0.0,0.0,0.0,0.000863452,-0.01115,0.0027877
0.0,0.0,0.0,0.00498163,-0.00800304,0.00285518
-0.0022343,-0.0021987,0.00570734,0.0106101,-0.00390842,-0.000715489
0.0,0.0,0.0,0.00998024,-0.000182748,-0.00328815
0.0,0.0,0.0,0.00904973,0.00243376,-0.00217231
0.0,0.0,0.0,0.0103517,0.00220514,-0.00456288
0.0,0.0,0.0,0.0103763,0.00351672,-0.000928988
0.0,0.0,0.0,0.00828181,0.00626069,-0.00108326
0.002153,0.00378847,0.00287471,0.0057703,0.00665041,0.00125783
0.0,0.0,0.0,0.00977186,0.00855301,0.000133146
0.0,0.0,0.0,0.0111451,0.00960132,0.000155963
-7.58e-05,-0.00223827,0.00564105,0.0151013,0.0115365,0.000250985
-0.00360575,-0.0046801,0.00711233,0.00512314,0.0117186,0.00354281
-0.00477923,-0.0129602,0.00394141,0.00402316,0.0104719,-0.00380211
-0.00966741,-0.00355399,-0.00155395,0.0129449,0.00901012,-0.0156618
0.0,0.0,0.0,0.01475,0.0110735,-0.022989
0.00266012,0.00247991,0.0125653,0.00819181,0.00959465,-0.0182997
-0.00102796,0.00457144,0.00682886,0.000188076,0.00579081,-0.0160463
0.000478877,0.00550127,0.00253225,0.00233791,0.00566312,-0.00862592
0.00668275,0.0127356,0.00018968,0.00569932,0.0053727,-0.00115759
0.00362832,0.0175532,-0.00071733,0.00699791,0.00913381,0.00979626
0.000468417,0.0073967,-8.46e-06,0.00812137,0.0130228,0.0256322
0.00142566,-0.00504071,0.000664078,0.00896365,0.0104711,0.0269527
-0.000684962,-0.00524664,0.00138968,0.0107077,0.0139082,0.0257019
0.00444389,-0.00761044,0.00438866,0.00600038,0.0144575,0.0218491
-0.00205851,-0.00445616,0.00829664,0.00489106,0.0132158,0.0145047
0.0,0.0,0.0,0.0034872,0.0108598,0.0108477
0.0,0.0,0.0,0.00477184,0.0119726,0.0133109
0.0,0.0,0.0,0.00950558,0.00874937,0.00744891
0.00627466,0.00167274,0.00506662,0.0100133,0.00511508,0.0136752
0.0,0.0,0.0,0.0103486,0.00619996,0.00876707
-0.00216555,0.00517654,0.00209365,0.0149848,0.00437893,0.0102005
0.0,0.0,0.0,0.0111177,0.00237635,0.00766898
0.0,0.0,0.0,0.00620181,0.00174465,0.00506554
0.00845464,0.000831604,0.00391235,0.00132868,0.0010816,0.00124197
-0.000778917,-0.00133157,0.00635814,-0.000553739,0.00366754,-0.00500495
0.00360231,-0.000990391,0.00335213,-0.00345876,0.000356509,-0.00502238
-0.00207243,-0.00739282,0.0021102,-0.00478765,-0.000724601,-0.00626431
0.00918913,-0.00549406,-0.00046795,-0.000565906,-0.000307646,-0.018355
0.0,0.0,0.0,0.00181146,-0.000597917,-0.0170411
0.0,0.0,0.0,0.00023445,-0.00282752,-0.0158166
-0.00858763,-0.00404072,0.000534406,0.00160638,-0.00177822,-0.0157952
0.00370197,-0.00347185,-0.000294667,-0.00331061,-0.00240742,-0.0183977
0.0,0.0,0.0,-0.000890536,-0.00272996,-0.0183043
0.0,0.0,0.0,-0.00216519,-0.00252171,-0.0165202
0.0,0.0,0.0,-0.00343974,-0.0023131,-0.0147361
0.0,0.0,0.0,-0.00101954,-0.00263628,-0.0146426
0.00137436,0.00465596,0.00517926,-0.002162,0.00013494,-0.00741691
-0.0011529,-0.00136608,0.00668629,-0.00208504,0.00140835,-0.00500132
-0.00064083,-0.00221246,0.0044989,0.00012922,-9.45e-05,-0.00366163
0.0,0.0,0.0,-0.00157909,-0.00222759,0.00122465
0.00306768,0.00480771,-0.00148074,0.000591522,-0.00369879,0.00378523
-0.00271785,6.45e-05,0.00499889,0.0027619,-0.00516997,0.00634603
0.0,0.0,0.0,-0.00123789,-0.00707318,0.00747684
0.00481338,-0.00193852,0.000483603,-0.00581348,-0.0062764,0.00627497
0.0,0.0,0.0,-0.0082058,-0.00498469,0.00350685
-0.00468643,-0.00218159,0.0015478,-0.00565624,-0.0054036,-6.07e-05
0.0,0.0,0.0,-0.00285659,-0.00467551,-0.0060947
-0.00726407,-0.0094611,0.00115738,-0.00423018,-0.00572349,-0.0061163
-0.00851433,-0.0117489,0.00116647,0.00449901,-0.00704989,-0.0131094
-0.0090799,-0.00488496,-0.00416633,0.0175546,-0.00405408,-0.0212846
-0.00625467,0.00153375,0.0028477,0.0234172,0.00252679,-0.0224717
-0.00773476,0.00849843,0.00823447,0.0092573,0.00820239,-0.019452
-0.00453578,0.0065937,0.00840232,-0.00676627,0.00919903,-0.0163742
-0.000642485,0.00882006,-0.00128294,-0.00803628,0.0120674,-0.00548649
-0.00690523,0.0159907,-0.00510731,-0.0048564,0.0205003,0.00541285
