AccX,AccY,AccZ,GyrX,GyrY,GyrZ
0.00685061,0.00111318,0.00284638,0.000495325,-0.00379779,0.000507143
0.00697083,-0.00192535,0.00762632,0.00458906,-0.00485823,0.000339723
0.00662326,0.0021311,0.00248155,0.00131835,-0.00357368,0.00138169
0.00863476,-0.00188911,0.00328879,0.0044868,0.000301977,0.000820667
0.00625409,0.0024457,0.0033913,0.000888539,-0.00243563,0.00149454
0.00694415,0.0021615,0.00309115,0.000133813,-0.00321293,-0.000155867
0.00825874,0.00124002,0.00191278,0.0012609,-0.00325432,-0.00205861
0.00781464,0.00366187,-0.000598817,0.00330741,-0.00378459,-0.00214229
0.00678774,0.000405312,0.00190588,0.00593123,0.00186805,-0.00947061
0.0,0.0,0.0,0.00218541,-0.0081902,-0.00166532
0.00313443,-0.00079453,0.00534995,0.00723362,0.0029746,-0.00244794
0.00576708,0.000359774,0.00385698,0.00573828,0.00731578,-0.00232318
0.00863527,0.0019877,0.000860623,0.0018507,0.00744933,-0.0019418
0.00761274,0.000813127,0.00101245,0.00201604,0.00593403,-0.00256268
0.0057836,-0.0011977,0.00097613,0.00350414,0.00555708,-0.00301331
0.00442855,-0.00338906,-0.000587654,0.00587883,0.00904854,-0.00272892
0.00805936,-0.00430691,0.00134358,-0.00430503,-0.00360082,0.00667998
0.00749468,8.48e-05,0.00244691,0.00194512,0.00462952,0.000397327
0.000715032,0.0053575,0.00269276,-0.000341581,0.000658368,0.00527341
0.00702477,0.00558698,0.0058825,-0.00155156,-0.00326757,0.000590656
0.00825671,0.000407934,0.00466971,-0.00260133,0.00464795,-0.00386191
0.00969482,-0.00133348,0.00510689,-0.00214639,0.00845331,-0.00347273
0.0100053,-0.00086987,0.00569975,-0.00105641,0.0102556,-0.00163217
0.00496063,-1.75e-05,0.00285512,1.42e-05,0.0126236,-0.0055527
0.0,0.0,0.0,-0.000454876,0.0162784,-0.0071576
0.00532621,0.00433707,0.00397403,-0.00376589,0.0224036,-0.00219219
0.010704,-0.00168955,0.00590733,0.00372904,0.0147384,-0.00216835
0.0116329,0.00450969,-0.000302279,-0.000955355,0.00509565,-0.00211324
0.0105993,0.000445843,-0.000323591,-0.00173212,-0.00574712,0.0116455
0.00684907,-0.00273579,-0.00108064,0.00244564,-0.00150897,-0.00191897
0.00561083,-0.0038802,0.000386708,0.00440045,-0.00156067,-0.00716495
0.00535096,-0.000329673,0.00313943,0.000666416,0.00336262,-0.00490617
0.0,0.0,0.0,-0.00253731,0.00198797,-0.00324131
0.0,0.0,0.0,0.00228829,0.00162944,-0.007699
0.00735558,0.00179648,0.00241408,0.000469039,-0.00597892,-0.00403394
0.00695457,0.000499964,0.000730727,0.000140285,-0.0100008,-0.00440114
0.0,0.0,0.0,0.00182305,-0.0120532,-0.00375339
0.0,0.0,0.0,-0.00538332,-0.0128449,0.00324227
0.00550682,-0.00155568,0.0026088,-0.00151671,-0.00576743,-0.000508122
0.00481742,-0.00360054,0.00207136,-0.00280502,-0.00235298,-0.000168919
0.00547435,0.00471282,0.00784553,-0.00614505,0.00393307,0.0030753
0.00956508,0.00368476,0.00732367,-0.00333492,0.00394525,0.000423873
0.00825908,0.000553608,0.00219441,-0.00134805,0.00373336,-0.00310138
0.0127123,-0.00147969,0.00261177,0.000405082,-0.00331965,-0.00465323
0.0101743,-0.00170505,-0.00482668,-0.00111722,-0.00674615,-0.00234124
0.012599,-0.000498712,8.77e-05,0.000964739,-0.00977736,-0.0035257
0.00958269,0.00210047,0.00193548,0.00390537,-0.015085,-0.00493567
0.00277038,0.00239503,0.00727842,0.00298739,-0.01249,-0.00815014
0.00401178,-0.00219023,0.0052773,0.00129369,-0.00575562,-0.00315856
0.00731791,-0.00391054,0.00333766,0.00245224,-0.00385092,-0.00473726
0.00852712,-0.000170529,0.00436945,-0.000511389,-0.000724386,-0.00786778
0.00681629,-0.000199378,0.000598543,0.00324621,-0.00346787,-0.00558289
0.0,0.0,0.0,-0.000382953,-0.00604362,-0.00662775
0.00448527,0.00454879,0.00683153,7.5e-05,-0.00734132,-0.00502055
0.00559244,0.00325084,0.00982926,0.000622373,-0.00505908,-0.00611987
0.00539567,-0.000149965,0.00970912,0.00153527,-0.00125544,-0.0079519
0.00125531,-0.00309539,0.00761965,0.00308923,0.00201088,-0.00854297
0.00741953,-0.00129014,0.00995676,0.00418078,0.00891565,-0.00792071
0.0046832,-0.00432229,0.00350548,-0.00269346,0.0098099,-0.00338221
0.00668116,0.000394464,0.0028936,0.00176982,0.0079264,-0.00710357
0.00793849,-0.00157154,-0.00179092,0.00296371,0.00733059,-0.00978222
0.00553258,0.00682807,0.00182921,0.00143806,0.00390503,-0.00747121
0.00811075,-0.000861108,0.00179071,0.00675682,-0.000256375,-0.0114194
0.00611177,0.00257051,0.00425205,0.0015298,0.00108538,-0.00513159
0.00375401,0.00337672,0.00630519,0.000452781,-0.00262183,-0.00487945
0.00307094,0.00362933,0.00533391,0.00241842,-0.00369176,-0.00645893
0.00609676,0.00540113,-0.00127726,0.00632193,0.00556161,-0.00566475
0.00994284,-0.00189793,0.00217106,-0.00372557,0.00258828,-0.000563059
0.00995694,-0.00229847,0.00338161,0.00195514,0.00228667,-0.0024237
0.0106689,-0.00181085,0.00882475,0.00596127,-0.000639685,-0.0105744
0.00571301,0.000821829,0.00815088,0.00434299,-0.00124462,-0.0106032
0.00508037,-0.00168931,0.00709351,0.00837351,0.000347554,-0.0113916
0.00575415,0.0018003,0.00328056,0.00589817,0.00435962,-0.00837192
0.00765143,0.00287998,0.00199786,-0.00314501,-0.00636903,-0.000540356
0.0,0.0,0.0,0.0068725,-0.000899617,-0.00454069
0.00416881,-0.00137407,0.00486295,0.00510412,0.00397691,-0.00752609
0.00326893,-0.000802279,0.00601625,0.00742675,0.0101234,-0.00785927
0.00587233,-0.0018841,0.000196096,0.003643,0.0177134,-0.00621661
0.00609874,0.00146139,0.0040154,-0.00418152,0.0085684,0.00347638
0.00813553,0.00364733,0.00266657,0.00745928,0.00528495,-0.0117823
0.0103455,0.00721455,0.00386876,0.00488616,-0.00536486,-0.00666042
0.0126208,-0.00406063,0.00194607,0.00435711,-0.0142118,0.00119777
0.00702497,-0.00126231,0.00251495,0.00619512,-0.00894324,-0.00528311
0.00541706,-0.000397921,0.00595338,0.00528196,-0.00634291,-0.00849532
0.00549682,0.00209522,0.00466125,0.0032661,-0.0036305,-0.00386769
0.00467161,0.000137091,0.00262288,0.00181011,0.0054305,-0.00819974
0.00465409,-0.00269282,0.00447898,-0.00071955,0.00976641,-0.00861703
0.00388535,-0.00428236,0.00161023,-0.0010576,0.0080839,-0.00616541
0.00637504,0.00336468,0.00492094,0.00294593,0.00983388,-0.00867283
0.0075779,-0.00452012,0.00176442,0.00357578,0.000551294,-0.00521626
0.00608227,-0.00132626,0.000730879,0.00689973,-0.00340279,-0.00564463
0.00513062,0.00100017,-0.00264879,0.00394332,-0.000264632,-0.0087704
0.00753186,0.00431895,0.00180612,0.00314857,-0.00064676,-0.00792492
0.00100376,0.000980616,0.00543953,0.00360412,-0.00194767,-0.00631939
0.00252334,-0.000587404,0.0058077,0.00332342,-0.00395442,-0.00042863
0.00627,-0.00137627,0.00932933,0.00295459,-0.00547594,0.000302324
0.00570248,-9.01e-05,0.00479935,0.0045747,-0.00253638,0.00315488
0.00711467,-0.00114071,-0.000329819,-0.00110658,-0.00456447,0.0021926
0.00655417,-0.00160891,-0.00034304,0.00377849,-0.00525571,0.00117694
0.00541566,0.000786543,0.00287087,0.00176152,-0.00721784,0.000158424
0.0,0.0,0.0,0.00247053,-0.00401275,-0.00302298
0.00632458,0.000391483,0.0103155,0.00244242,-0.00151387,-0.00191922
0.00419216,-0.00145197,0.00257368,-0.000426148,0.00113924,0.000114474
0.00408566,-5.02e-05,0.00914342,0.00488547,-0.000690801,-0.00101428
0.00716514,0.00120568,0.005592,0.00499991,-0.0060124,0.000218037
0.0110518,-0.00214595,0.00141904,0.00465942,-0.00769615,0.00266851
0.00719446,-0.00122541,0.00141655,0.00505731,-0.00867311,0.000834185
