"TimeStamp","FrameCounter","AccX","AccY","AccZ","GyrX","GyrY","GyrZ"
"0.14","14","0","0","0","-0.1145916","-0.0572958","0.0"
"0.14","14","-0.01","0.027","-0.057","-0.286479","0.1718874","0.0"
"0.14","14","0.035","0.098","-0.34","0.4010706","-0.4010706","-0.5156622"
"0.14","14","-0.229","-0.067","-0.671","-0.0572958","1.145916","0.0572958"
"0.15","15","-0.924","-0.154","0.195","-0.6302538","1.0313244","0.0"
"0.15","15","0.326","0.007","0.001","-0.6875496","-0.4010706","0.0"
"0.15","15","0","0","0","0.0","-0.1145916","0.0"
"0.15","15","-0.014","0.033","-0.048","1.6615782000000001","2.1199445999999997","0.2291832"
"0.15","15","0.037","0.101","-0.33","-0.0572958","-0.1145916","-0.4583664"
"0.15","15","-0.233","-0.067","-0.672","-0.0572958","0.5156622","0.0572958"
"0.16","16","-0.904","-0.151","0.191","-0.6302538","1.8334656","0.3437748"
"0.16","16","0.326","0.0","0.007","-1.3750992","-0.8021412","-0.1718874"
"0.16","16","0","0","0","0.0","0.0","0.0"
"0.16","16","-0.017","0.021","-0.053","-0.0572958","-1.432395","0.4010706"
"0.16","16","0.045","0.094","-0.323","-0.6302538","0.1718874","-0.3437748"
"0.16","16","-0.232","-0.067","-0.67","-0.286479","-0.859437","0.0"
"0.17","17","-0.901","-0.161","0.185","-0.1718874","2.4064236","0.6302538"
"0.17","17","0.325","0.006","-0.004","-0.572958","-1.2605076","-0.3437748"
"0.17","17","0","0","0","0.2291832","0.0","0.0"
"0.17","17","0.007","0.033","-0.058","0.4583664","-0.7448454","-0.1718874"
"0.17","17","0.043","0.081","-0.312","-1.2032118","0.3437748","-0.4010706"
"0.17","17","-0.233","-0.069","-0.669","-0.6302538","-1.2605076","-0.0572958"
"0.18","18","-0.903","-0.164","0.177","0.4010706","1.2605076","0.5156622"
"0.18","18","0.325","0.009","-0.019","0.6302538","-1.3178034","-0.4010706"
"0.18","18","0","0","0","0.286479","0.0572958","0.1145916"
"0.18","18","-0.006","0.029","-0.046","0.6302538","0.0","0.0"
"0.18","18","0.033","0.074","-0.309","-1.3750992","0.3437748","-0.5156622"
"0.18","18","-0.232","-0.072","-0.668","-0.8021412","-1.2032118","-0.0572958"
"0.19","19","-0.91","-0.156","0.173","0.859437","-0.286479","0.0"
"0.19","19","0.33","0.017","-0.035","1.9480572","-1.2032118","-0.3437748"
"0.19","19","0","0","0","0.5156622","0.0572958","-0.0572958"
"0.19","19","-0.005","0.033","-0.047","0.5156622","-0.1718874","-0.1718874"
"0.19","19","0.031","0.071","-0.315","-0.8021412","0.286479","-0.6302538"
"0.19","19","-0.23","-0.071","-0.666","-0.5156622","-0.859437","-0.0572958"
"0.2","20","-0.914","-0.158","0.17","0.859437","-1.8334656","-0.1145916"
"0.2","20","0.324","0.011","-0.037","2.1199445999999997","-0.6875496","-0.0572958"
"0.2","20","0","0","0","0.4583664","0.0","-0.0572958"
"0.2","20","-0.006","0.038","-0.044","0.8021412","-0.286479","-0.0572958"
"0.2","20","0.033","0.077","-0.316","0.0572958","0.2291832","-0.7448454"
"0.2","20","-0.226","-0.07","-0.665","-0.1145916","-1.0313244","0.0"
"0.21","21","-0.917","-0.155","0.165","0.572958","-2.4637194","-0.2291832"
"0.21","21","0.325","-0.005","-0.033","1.8907614000000001","-0.4010706","0.0"
"0.21","21","0","0","0","0.3437748","0.0572958","-0.2291832"
"0.21","21","-0.004","0.039","-0.042","0.6875496","-0.3437748","-0.1145916"
"0.21","21","0.038","0.084","-0.31","0.6302538","0.1718874","-0.7448454"
"0.21","21","-0.223","-0.069","-0.663","-0.2291832","-0.6302538","0.0"
"0.22","22","-0.912","-0.151","0.169","0.1718874","-1.8907614000000001","0.0"
"0.22","22","0.327","-0.006","-0.034","1.8334656","0.0","-0.2291832"
"0.22","22","0","0","0","0.286479","0.2291832","-0.2291832"
"0.22","22","-0.006","0.039","-0.041","0.6302538","-0.1145916","-0.1718874"
"0.22","22","0.04","0.083","-0.307","0.6875496","0.2291832","-0.572958"
"0.22","22","-0.222","-0.068","-0.66","-0.1145916","-0.1145916","0.1718874"
