TimeStamp,FrameCounter,AccX,AccY,AccZ,GyrX,GyrY,GyrZ
0.16,8,-0.586,-0.618,0.829,29.1062664,-0.3437748,-3.3231564
,,,,,,,
0.16,8,0.158,-0.568,0.667,-2.9220858,-13.9228794,-4.870143
,,,,,,,
0.16,8,0.051,0.226,0.014,3.8961144,-0.1145916,1.2605076
,,,,,,,
0.16,8,0.012,0.128,-0.107,2.9220858,-0.1718874,0
,,,,,,,
0.16,8,0.175,0.004,-0.491,1.8907614,-5.9587632,-0.2291832
,,,,,,,
0.16,8,-0.151,0.05,0.222,4.1825934,-7.1046792,0
,,,,,,,
0.18,9,-0.577,-0.603,0.794,30.1948866,-12.4904844,-2.005353
,,,,,,,
0.18,9,0.157,-0.563,0.648,-4.5263682,-14.896908,-7.5057498
,,,,,,,
0.18,9,0.061,0.219,0.016,2.86479,0,0.8021412
,,,,,,,
0.18,9,0.005,0.132,-0.094,2.578311,0.0572958,-0.3437748
,,,,,,,
0.18,9,0.176,0.003,-0.488,2.9220858,-4.6409598,0.286479
,,,,,,,
0.18,9,-0.141,0.019,0.215,3.6669312,-3.0366774,-1.0313244
,,,,,,,
0.2,10,-0.552,-0.581,0.749,29.1635622,-17.4179232,-0.4583664
,,,,,,,
0.2,10,0.172,-0.558,0.62,-1.3178034,-15.5844576,-8.7089616
,,,,,,,
0.2,10,0.061,0.206,0.027,3.2658606,0,0.6875496
,,,,,,,
0.2,10,0.006,0.125,-0.087,2.6929026,0.5156622,-0.3437748
,,,,,,,
0.2,10,0.181,-0.004,-0.487,4.1825934,-3.3231564,0.4583664
,,,,,,,
0.2,10,-0.137,0.031,0.197,4.9274388,-1.8907614,-1.2605076
,,,,,,,
0.22,11,-0.521,-0.562,0.698,27.1582092,-18.048177,0.6875496
,,,,,,,
0.22,11,0.186,-0.548,0.582,6.0733548,-15.8709366,-9.1100322
,,,,,,,
0.22,11,0.05,0.212,0.031,4.1252976,-0.1718874,0.6875496
,,,,,,,
0.22,11,-0.002,0.124,-0.099,1.718874,0.6875496,-0.3437748
,,,,,,,
0.22,11,0.184,0.005,-0.491,5.2139178,-2.1772404,0.1718874
,,,,,,,
0.22,11,-0.13,0.033,0.182,1.432395,-3.3804522,-1.3750992
,,,,,,,
0.24,12,-0.504,-0.557,0.653,25.2674478,-17.5898106,1.5469866
,,,,,,,
0.24,12,0.191,-0.509,0.534,11.5164558,-14.7823164,-8.6516658
,,,,,,,
0.24,12,0.048,0.216,0.033,2.9220858,0.2291832,0.2291832
,,,,,,,
0.24,12,0.003,0.115,-0.1,-0.5156622,0.4583664,-1.0313244
,,,,,,,
0.24,12,0.194,0.018,-0.49,4.9847346,-0.4010706,0
,,,,,,,
0.24,12,-0.126,0.039,0.188,1.2605076,-2.6929026,-1.2605076
,,,,,,,
0.26,13,-0.487,-0.588,0.611,20.912967,-17.18874,2.2345362
,,,,,,,
0.26,13,0.171,-0.479,0.51,9.7975818,-11.9748222,-8.6516658
,,,,,,,
0.26,13,0.055,0.202,0.034,1.0886202,0.9167328,-0.1718874
,,,,,,,
0.26,13,0.003,0.13,-0.094,-0.5156622,0.8021412,-0.9740286
,,,,,,,
0.26,13,0.179,0.043,-0.478,3.0939732,0.6875496,-1.0886202
,,,,,,,
0.26,13,-0.122,0.051,0.187,-0.5156622,0.9167328,-1.145916
,,,,,,,
0.28,14,-0.482,-0.595,0.623,13.5218088,-11.2872726,2.7501984
,,,,,,,
0.28,14,0.173,-0.463,0.514,4.4117766,-8.307891,-8.021412
,,,,,,,
0.28,14,0.043,0.197,0.034,1.4896908,1.145916,-0.4010706
,,,,,,,
0.28,14,0.004,0.124,-0.093,-1.9480572,0.9167328,-1.0886202
,,,,,,,
0.28,14,0.161,0.059,-0.477,-0.3437748,-0.1145916,-2.9793816
,,,,,,,
0.28,14,-0.135,0.051,0.182,0.572958,3.0939732,-1.145916
,,,,,,,
0.3,15,-0.481,-0.567,0.651,7.8495246,-6.1879464,2.4637194
,,,,,,,
0.3,15,0.185,-0.473,0.524,2.4064236,-4.583664,-6.4744254
,,,,,,,
0.3,15,0.04,0.221,0.033,1.3178034,1.432395,-0.4583664
,,,,,,,
0.3,15,0.004,0.121,-0.095,-1.718874,1.4896908,-1.145916
,,,,,,,
0.3,15,0.171,0.04,-0.475,-2.2345362,-0.7448454,-2.9793816
,,,,,,,
0.3,15,-0.139,0.061,0.179,-0.6875496,3.5523396,-0.6875496
,,,,,,,
0.32,16,-0.468,-0.55,0.651,3.8961144,0.286479,2.6356068
,,,,,,,
0.32,16,0.197,-0.474,0.521,4.583664,-2.4064236,-4.3544808
,,,,,,,
0.32,16,0.045,0.216,0.031,-0.1145916,1.8334656,-0.7448454
,,,,,,,
0.32,16,0,0.13,-0.1,-2.6929026,1.4896908,-1.3750992
,,,,,,,
0.32,16,0.171,0.021,-0.47,-2.4637194,-0.9167328,-2.86479
,,,,,,,
0.32,16,-0.149,0.053,0.194,-2.2345362,3.724227,-0.1718874
,,,,,,,
0.34,17,-0.468,-0.57,0.667,1.0313244,4.5263682,2.291832
,,,,,,,
0.34,17,0.186,-0.461,0.522,5.3858052,-0.0572958,-2.291832
,,,,,,,
0.34,17,0.049,0.204,0.027,0.7448454,1.3178034,-0.8021412
,,,,,,,
0.34,17,0.004,0.121,-0.112,-3.4950438,1.3750992,-1.5469866
,,,,,,,
0.34,17,0.162,0.035,-0.466,-2.1772404,-1.2032118,-3.437748
,,,,,,,
0.34,17,-0.159,0.039,0.195,-3.0366774,2.5210152,-0.0572958
,,,,,,,
0.36,18,-0.472,-0.603,0.689,-0.1718874,10.4278356,0.9167328
,,,,,,,
0.36,18,0.169,-0.451,0.538,0.4010706,2.5210152,-0.859437
,,,,,,,
0.36,18,0.058,0.206,0.021,2.1199446,0.9740286,-0.4010706
,,,,,,,
0.36,18,0.011,0.114,-0.123,-2.0626488,1.145916,-1.432395
,,,,,,,
0.36,18,0.151,0.035,-0.459,-2.4064236,-2.0626488,-4.4117766
,,,,,,,
0.36,18,-0.158,0.038,0.196,-1.7761698,3.7815228,-0.1145916
,,,,,,,
0.38,19,-0.463,-0.611,0.707,0.286479,18.4492476,0.0572958
,,,,,,,
0.38,19,0.176,-0.472,0.562,-4.9274388,4.5263682,0.4010706
,,,,,,,
0.38,19,0.051,0.204,0.018,1.718874,1.0313244,-0.8021412
,,,,,,,
0.38,19,0.007,0.123,-0.124,-1.3178034,1.145916,-1.3178034
,,,,,,,
0.38,19,0.157,0.022,-0.464,-2.1199446,-2.6356068,-4.6409598
,,,,,,,
0.38,19,-0.156,0.044,0.204,-1.4896908,3.5523396,-0.0572958
,,,,,,,
0.4,20,-0.481,-0.588,0.709,1.8334656,29.5646328,-0.4583664
,,,,,,,
0.4,20,0.169,-0.488,0.583,-4.1252976,5.6149884,1.8334656
,,,,,,,
0.4,20,0.047,0.202,0.019,2.005353,0.572958,-0.8021412
,,,,,,,
0.4,20,0.002,0.118,-0.11,-1.2032118,0.5156622,-1.5469866
,,,,,,,
0.4,20,0.148,0.019,-0.464,-0.3437748,-2.9220858,-4.7555514
,,,,,,,
0.4,20,-0.151,0.047,0.198,-3.151269,2.4064236,-0.0572958
,,,,,,,
0.42,21,-0.517,-0.581,0.737,0.2291832,30.1948866,-1.3750992
,,,,,,,
0.42,21,0.158,-0.507,0.607,1.6615782,5.6722842,4.010706
,,,,,,,
0.42,21,0.054,0.205,0.02,2.6929026,0.1145916,-0.8021412
,,,,,,,
0.42,21,0.015,0.116,-0.107,-0.1145916,0.572958,-1.2605076
,,,,,,,
0.42,21,0.157,0.052,-0.459,1.2032118,-3.5523396,-4.4690724
,,,,,,,
0.42,21,-0.148,0.049,0.2,-1.8334656,2.5210152,-0.4583664
,,,,,,,
0.44,22,-0.551,-0.56,0.794,-1.432395,24.637194,-2.291832
,,,,,,,
0.44,22,0.149,-0.52,0.641,12.4904844,3.8388186,6.7609044
,,,,,,,
0.44,22,0.042,0.215,0.013,2.9793816,-0.3437748,-0.7448454
,,,,,,,
0.44,22,0.003,0.12,-0.117,-0.1718874,0.4010706,-1.0313244
,,,,,,,
0.44,22,0.169,0.081,-0.448,1.145916,-3.0939732,-2.8074942
,,,,,,,
0.44,22,-0.149,0.052,0.231,3.151269,2.0626488,-0.7448454
,,,,,,,
0.46,23,-0.557,-0.538,0.811,-1.9480572,14.2666542,-2.578311
,,,,,,,
0.46,23,0.157,-0.505,0.636,20.7983754,1.4896908,8.7089616
,,,,,,,
0.46,23,0.048,0.217,0.005,2.1199446,-0.6302538,-0.859437
,,,,,,,
0.46,23,0,0.11,-0.126,-0.572958,-0.1145916,-1.2605076
,,,,,,,
0.46,23,0.168,0.052,-0.435,0.9167328,-2.1199446,-2.4064236
,,,,,,,
0.46,23,-0.146,0.061,0.23,3.151269,4.2398892,-0.6302538
,,,,,,,
0.48,24,-0.557,-0.544,0.815,-2.5210152,7.3911582,-1.718874
,,,,,,,
0.48,24,0.161,-0.483,0.634,15.5844576,0.6875496,8.3651868
,,,,,,,
0.48,24,0.053,0.217,0.001,0.9167328,-0.6875496,-0.9740286
,,,,,,,
0.48,24,0.005,0.107,-0.125,0.572958,-0.572958,-1.0886202
,,,,,,,
0.48,24,0.149,0.033,-0.431,2.4064236,-1.9480572,-3.6096354
,,,,,,,
0.48,24,-0.157,0.07,0.207,-3.437748,7.5057498,-0.9740286
,,,,,,,
0.5,25,-0.559,-0.551,0.828,-1.8334656,6.4171296,-0.0572958
,,,,,,,
0.5,25,0.181,-0.501,0.648,8.3651868,1.0313244,6.7036086
,,,,,,,
0.5,25,0.048,0.218,0.003,-0.2291832,-0.4010706,-1.0313244
,,,,,,,
0.5,25,0.006,0.115,-0.116,0.859437,-0.6875496,-1.2032118
,,,,,,,
0.5,25,0.148,0.003,-0.443,5.2139178,-2.5210152,-4.8128472
,,,,,,,
0.5,25,-0.176,0.062,0.179,-5.5003968,6.6463128,-0.8021412
,,,,,,,
0.52,26,-0.562,-0.558,0.813,0.4010706,2.4637194,1.0886202
,,,,,,,
0.52,26,0.177,-0.512,0.655,6.2452422,0.9740286,5.443101
,,,,,,,
0.52,26,0.045,0.206,0.022,-1.0886202,-0.286479,-1.145916
,,,,,,,
0.52,26,0.001,0.113,-0.093,0.6875496,-0.7448454,-1.2032118
,,,,,,,
0.52,26,0.158,-0.007,-0.447,8.880849,-2.7501984,-4.2398892
,,,,,,,
0.52,26,-0.173,0.069,0.184,-1.4896908,3.7815228,-1.4896908
,,,,,,,
0.54,27,-0.561,-0.564,0.784,2.4637194,-2.4637194,1.3178034
,,,,,,,
0.54,27,0.163,-0.509,0.634,6.7609044,0.5156622,4.9274388
,,,,,,,
0.54,27,0.048,0.182,0.047,0,-0.5156622,-0.8021412
,,,,,,,
0.54,27,0.006,0.12,-0.072,0.859437,-0.3437748,-1.145916
,,,,,,,
0.54,27,0.157,-0.01,-0.451,11.745639,-2.4637194,-2.4064236
,,,,,,,
0.54,27,-0.155,0.07,0.179,-8.2505952,0.859437,2.1772404
,,,,,,,
0.56,28,-0.545,-0.583,0.768,2.86479,-5.156622,0.5156622
,,,,,,,
0.56,28,0.144,-0.503,0.62,5.5003968,0.5156622,5.156622
,,,,,,,
0.56,28,0.041,0.17,0.059,2.1772404,-0.572958,-0.4010706
,,,,,,,
0.56,28,0.015,0.111,-0.078,-0.3437748,0.1718874,-0.859437
,,,,,,,
0.56,28,0.148,-0.018,-0.462,13.9801752,-2.6356068,-0.9740286
,,,,,,,
0.56,28,-0.16,-0.025,0.192,-2.86479,-1.8907614,-0.572958
,,,,,,,
0.58,29,-0.536,-0.58,0.753,3.151269,-2.005353,0
,,,,,,,
0.58,29,0.15,-0.5,0.627,0.9740286,-0.5156622,6.1306506
,,,,,,,
0.58,29,0.036,0.166,0.061,3.724227,-0.4010706,-0.1145916
,,,,,,,
0.58,29,0.005,0.117,-0.091,-0.8021412,0.6875496,-0.6302538
,,,,,,,
0.58,29,0.143,-0.015,-0.475,16.1001198,-3.4950438,-0.0572958
,,,,,,,
0.58,29,-0.152,0.03,0.174,-0.9167328,-0.9167328,0.572958
,,,,,,,
0.6,30,-0.544,-0.589,0.742,2.6929026,-2.2345362,-1.2032118
,,,,,,,
0.6,30,0.16,-0.513,0.62,-3.4950438,-1.6042824,6.875496
,,,,,,,
0.6,30,0.03,0.17,0.055,3.8961144,0.2291832,-0.1718874
,,,,,,,
0.6,30,0,0.102,-0.093,-1.0886202,0.6875496,-0.4583664
,,,,,,,
0.6,30,0.146,0.003,-0.48,16.7876694,-4.4117766,0.5156622
,,,,,,,
0.6,30,-0.139,0.02,0.183,-2.1199446,0.286479,0.2291832
,,,,,,,
0.62,31,-0.549,-0.579,0.728,2.2345362,-4.1252976,-2.7501984
,,,,,,,
0.62,31,0.152,-0.52,0.609,-4.583664,-1.7761698,7.5630456
,,,,,,,
0.62,31,0.036,0.179,0.037,2.578311,1.2032118,-0.0572958
,,,,,,,
0.62,31,0.001,0.113,-0.087,0.1718874,1.432395,-0.3437748
,,,,,,,
0.62,31,0.151,0.022,-0.487,15.183387,-4.870143,1.4896908
,,,,,,,
0.62,31,-0.142,0.041,0.178,0,1.4896908,-0.4583664
,,,,,,,
0.64,32,-0.537,-0.581,0.72,1.6042824,-3.437748,-3.151269
,,,,,,,
0.64,32,0.136,-0.52,0.616,-5.3285094,-0.8021412,7.9641162
,,,,,,,
0.64,32,0.04,0.186,0.025,1.7761698,1.718874,0
,,,,,,,
0.64,32,-0.007,0.122,-0.092,-1.0886202,1.3750992,-0.6875496
,,,,,,,
0.64,32,0.154,0.017,-0.483,12.605076,-5.2139178,2.1772404
,,,,,,,
0.64,32,-0.149,0.045,0.179,-1.2032118,1.0313244,-0.8021412
,,,,,,,
0.66,33,-0.535,-0.591,0.727,1.0886202,2.1772404,-3.3231564
,,,,,,,
0.66,33,0.15,-0.521,0.624,-9.8548776,-1.145916,7.6203414
,,,,,,,
0.66,33,0.042,0.202,0.019,1.718874,1.5469866,0.0572958
,,,,,,,
0.66,33,0.005,0.108,-0.097,-1.145916,1.6042824,-0.6875496
,,,,,,,
0.66,33,0.157,0.032,-0.484,9.8548776,-5.6149884,2.578311
,,,,,,,
0.66,33,-0.15,0.045,0.184,0.1145916,0.1718874,-0.7448454
,,,,,,,
0.68,34,-0.565,-0.572,0.737,0.8021412,3.437748,-4.010706
,,,,,,,
0.68,34,0.156,-0.532,0.616,-12.1467096,-2.2345362,6.3598338
,,,,,,,
0.68,34,0.044,0.215,0.011,1.4896908,1.432395,0
,,,,,,,
0.68,34,0.006,0.111,-0.102,0.1145916,1.8334656,-0.3437748
,,,,,,,
0.68,34,0.156,0.032,-0.484,6.016059,-5.2139178,2.578311
,,,,,,,
0.68,34,-0.147,0.044,0.187,-0.9167328,0.6302538,-1.0886202
,,,,,,,
0.7,35,-0.573,-0.557,0.736,0.572958,-2.4637194,-4.1252976
,,,,,,,
0.7,35,0.142,-0.541,0.606,-11.172681,-2.7501984,5.443101
,,,,,,,
0.7,35,0.055,0.209,0.009,0.9167328,1.2605076,-0.1718874
,,,,,,,
0.7,35,0.005,0.115,-0.103,-1.145916,1.6615782,-0.4583664
,,,,,,,
0.7,35,0.149,0.014,-0.478,3.6096354,-5.2712136,2.1199446
,,,,,,,
0.7,35,-0.149,0.04,0.192,-0.2291832,0.5156622,-1.0313244
,,,,,,,
0.72,36,-0.559,-0.569,0.738,0.286479,-7.734933,-2.3491278
,,,,,,,
0.72,36,0.14,-0.542,0.614,-8.7089616,-2.578311,4.9847346
,,,,,,,
0.72,36,0.055,0.193,0.006,1.3750992,0.7448454,-0.1718874
,,,,,,,
0.72,36,0.009,0.115,-0.106,-1.8907614,1.3178034,-0.5156622
,,,,,,,
0.72,36,0.153,0.011,-0.474,1.718874,-5.2712136,2.2345362
,,,,,,,
0.72,36,-0.153,0.038,0.185,0.1718874,0.286479,-0.9740286
,,,,,,,
0.74,37,-0.539,-0.574,0.734,0.572958,-5.3285094,-0.4583664
,,,,,,,
0.74,37,0.146,-0.528,0.621,-10.599723,-2.5210152,4.010706
,,,,,,,
0.74,37,0.047,0.193,0.007,2.4064236,0.1718874,-0.1145916
,,,,,,,
0.74,37,0.012,0.109,-0.11,-1.6615782,1.2605076,-0.3437748
,,,,,,,
0.74,37,0.156,0.003,-0.471,-0.6302538,-5.6149884,2.7501984
,,,,,,,
0.74,37,-0.142,0.038,0.178,-0.4583664,0.6875496,-1.3750992
,,,,,,,
0.76,38,-0.561,-0.562,0.735,1.2032118,1.145916,0.9740286
,,,,,,,
0.76,38,0.143,-0.537,0.622,-14.2666542,-3.724227,2.7501984
,,,,,,,
0.76,38,0.048,0.197,0.011,1.7761698,0,-0.286479
,,,,,,,
0.76,38,0.006,0.111,-0.109,-0.8021412,1.0886202,-0.3437748
,,,,,,,
0.76,38,0.155,-0.022,-0.469,-0.859437,-5.9587632,3.3231564
,,,,,,,
0.76,38,-0.137,0.03,0.183,-1.6042824,1.2605076,-1.5469866
,,,,,,,
0.78,39,-0.57,-0.574,0.745,1.2032118,0.5156622,1.6615782
,,,,,,,
0.78,39,0.126,-0.555,0.636,-12.1467096,-4.5263682,2.578311
,,,,,,,
0.78,39,0.05,0.192,0.017,1.2605076,0,-0.5156622
,,,,,,,
0.78,39,0.01,0.114,-0.105,-0.8021412,0.859437,-0.4583664
,,,,,,,
0.78,39,0.156,-0.01,-0.469,1.5469866,-5.443101,3.4950438
,,,,,,,
0.78,39,-0.138,0.025,0.189,-0.4010706,1.0313244,-1.5469866
,,,,,,,
0.8,40,-0.567,-0.579,0.752,0.6875496,-5.5576926,2.3491278
,,,,,,,
0.8,40,0.134,-0.546,0.634,-2.4064236,-6.3598338,2.578311
,,,,,,,
0.8,40,0.042,0.187,0.02,1.145916,0,-0.4010706
,,,,,,,
0.8,40,0.004,0.115,-0.102,-0.859437,0.6875496,-0.3437748
,,,,,,,
0.8,40,0.154,-0.014,-0.471,3.6669312,-5.0993262,3.9534102
,,,,,,,
0.8,40,-0.141,0.033,0.179,1.145916,0.4010706,-1.3178034
,,,,,,,
0.82,41,-0.561,-0.564,0.74,0.9740286,-10.7143146,2.9793816
,,,,,,,
0.82,41,0.148,-0.513,0.618,-1.5469866,-8.1360036,1.9480572
,,,,,,,
0.82,41,0.035,0.185,0.028,1.718874,-0.2291832,-0.3437748
,,,,,,,
0.82,41,0.002,0.102,-0.103,-0.3437748,0.572958,-0.4010706
,,,,,,,
0.82,41,0.16,0,-0.475,7.161975,-4.010706,4.010706
,,,,,,,
0.82,41,-0.145,0.037,0.164,-0.0572958,0.286479,-1.3178034
,,,,,,,
0.84,42,-0.521,-0.566,0.735,3.5523396,-8.880849,3.2658606
,,,,,,,
0.84,42,0.144,-0.506,0.616,-7.6776372,-9.2246238,1.0313244
,,,,,,,
0.84,42,0.042,0.184,0.033,1.2605076,-0.0572958,-0.286479
,,,,,,,
0.84,42,0.005,0.107,-0.105,0.8021412,0.4583664,-0.0572958
,,,,,,,
0.84,42,0.148,0.026,-0.466,7.9641162,-2.86479,3.8388186
,,,,,,,
0.84,42,-0.148,0.04,0.162,-1.3750992,-0.8021412,-1.0886202
,,,,,,,
0.86,43,-0.522,-0.595,0.756,6.302538,2.9793816,2.4064236
,,,,,,,
0.86,43,0.151,-0.519,0.627,-11.6883432,-10.2559482,-0.1718874
,,,,,,,
0.86,43,0.041,0.183,0.027,1.2605076,0.1145916,-0.3437748
,,,,,,,
0.86,43,0,0.118,-0.109,0.2291832,0,-0.286479
,,,,,,,
0.86,43,0.142,0.015,-0.458,7.5057498,-2.7501984,3.4950438
,,,,,,,
0.86,43,-0.146,0.039,0.163,-0.6302538,-3.5523396,-1.0313244
,,,,,,,
0.88,44,-0.555,-0.568,0.774,7.9068204,4.010706,1.2032118
,,,,,,,
0.88,44,0.162,-0.541,0.627,-6.9327918,-11.0007936,-1.145916
,,,,,,,
0.88,44,0.037,0.186,0.018,1.7761698,-0.1145916,-0.3437748
,,,,,,,
0.88,44,0.003,0.104,-0.109,0.0572958,-0.4010706,-0.4010706
,,,,,,,
0.88,44,0.148,0.002,-0.461,8.1360036,-2.3491278,3.6096354
,,,,,,,
0.88,44,-0.138,0.037,0.169,0.7448454,-7.3911582,-1.0886202
,,,,,,,
0.9,45,-0.554,-0.537,0.767,9.5111028,-5.2139178,0.2291832
,,,,,,,
0.9,45,0.167,-0.536,0.591,3.0939732,-11.8602306,-1.145916
,,,,,,,
0.9,45,0.039,0.193,0.015,2.005353,-0.5156622,-0.286479
,,,,,,,
0.9,45,0.005,0.104,-0.107,2.1199446,-0.4010706,-0.1718874
,,,,,,,
0.9,45,0.143,-0.005,-0.458,8.7662574,-1.8907614,3.9534102
,,,,,,,
0.9,45,-0.136,0.038,0.175,1.718874,-5.5003968,-1.0313244
,,,,,,,
0.92,46,-0.519,-0.539,0.743,10.4278356,-10.4278356,0.4010706
,,,,,,,
0.92,46,0.167,-0.509,0.546,6.589017,-12.605076,-1.0886202
,,,,,,,
0.92,46,0.047,0.188,0.014,1.145916,-0.4010706,-0.4583664
,,,,,,,
0.92,46,0.005,0.116,-0.105,1.8907614,-0.6875496,-0.572958
,,,,,,,
0.92,46,0.138,-0.014,-0.458,8.8235532,-1.9480572,4.297185
,,,,,,,
0.92,46,-0.137,0.029,0.18,2.4064236,-3.2085648,-1.0886202
,,,,,,,
0.94,47,-0.508,-0.536,0.719,11.2299768,-6.6463128,0.572958
,,,,,,,
0.94,47,0.17,-0.497,0.518,2.1199446,-12.605076,-0.8021412
,,,,,,,
0.94,47,0.047,0.186,0.01,0.859437,-0.3437748,-0.4583664
,,,,,,,
0.94,47,0.007,0.109,-0.102,0.9740286,-1.145916,-0.8021412
,,,,,,,
0.94,47,0.135,-0.04,-0.462,10.0840608,-2.4637194,4.1825934
,,,,,,,
0.94,47,-0.133,0.022,0.174,3.4950438,-2.0626488,-1.0886202
,,,,,,,
0.96,48,-0.51,-0.536,0.712,11.172681,-0.9740286,1.2032118
,,,,,,,
0.96,48,0.167,-0.497,0.52,-1.3178034,-11.745639,-0.286479
,,,,,,,
0.96,48,0.047,0.181,0.012,0.572958,-0.4583664,-0.6302538
,,,,,,,
0.96,48,0.01,0.101,-0.097,2.005353,-1.145916,-0.5156622
,,,,,,,
0.96,48,0.145,-0.032,-0.465,11.8602306,-2.8074942,3.5523396
,,,,,,,
0.96,48,-0.125,0.026,0.167,4.010706,-0.4583664,-1.0313244
,,,,,,,
0.98,49,-0.503,-0.524,0.712,10.6570188,0.572958,1.3178034
,,,,,,,
0.98,49,0.168,-0.511,0.521,-2.2345362,-10.886202,0.8021412
,,,,,,,
0.98,49,0.046,0.175,0.018,0.2291832,-0.3437748,-0.6302538
,,,,,,,
0.98,49,0.003,0.11,-0.089,2.1199446,-1.0313244,-0.5156622
,,,,,,,
0.98,49,0.153,0.007,-0.46,11.5164558,-2.5210152,3.2658606
,,,,,,,
0.98,49,-0.122,0.035,0.154,3.3804522,1.0886202,-0.8021412
,,,,,,,
1,50,-0.494,-0.52,0.702,9.740286,0.4583664,0.8021412
,,,,,,,
1,50,0.19,-0.508,0.492,0.9740286,-10.599723,1.9480572
,,,,,,,
1,50,0.037,0.18,0.021,0.4010706,-0.5156622,-0.4583664
,,,,,,,
1,50,0,0.108,-0.084,0.6302538,-1.0313244,-0.572958
,,,,,,,
1,50,0.146,-0.016,-0.465,9.3392154,-1.6042824,3.0939732
,,,,,,,
1,50,-0.118,0.026,0.157,1.9480572,1.7761698,-0.9740286
,,,,,,,
1.02,51,-0.493,-0.513,0.682,8.7662574,0.5156622,-0.1145916
,,,,,,,
1.02,51,0.171,-0.495,0.458,0.572958,-9.3965112,2.578311
,,,,,,,
1.02,51,0.041,0.18,0.023,-0.2291832,-0.3437748,-0.7448454
,,,,,,,
1.02,51,0.001,0.103,-0.081,-0.0572958,-1.0313244,-0.6302538
,,,,,,,
