"TimeStamp","FrameCounter","AccX","AccY","AccZ","QuatW","QuatX","QuatY","QuatZ"
"0.025","5","-0.117","0.932","-0.351","0.5041","0.3395","-0.3307","0.7219"
"0.03","6","-0.085","-0.593","-0.789","-0.6439","-0.7607","0.0789","-0.019200000000000002"
"0.03","6","0.427","0.057","-0.822","-0.5654","0.42279999999999995","0.5293","-0.47030000000000005"
"0.03","6","-0.09","0.996","0.241","0.3242","0.2839","-0.7136","0.5522"
"0.03","6","-0.197","-0.936","0.257","0.1998","-0.2495","0.8362999999999999","0.44530000000000003"
"0.03","6","0.969","0.034","0.187","0.48650000000000004","-0.6293","-0.268","0.5434"
"0.03","6","-0.115","0.934","-0.35","0.504","0.3396","-0.3308","0.7218"
"0.035","7","-0.086","-0.587","-0.787","-0.6437999999999999","-0.7607","0.0791","-0.019700000000000002"
"0.035","7","0.436","0.061","-0.82","-0.5652999999999999","0.4231","0.5291","-0.4704"
"0.035","7","-0.093","0.993","0.241","0.3242","0.2839","-0.7136","0.5521"
"0.035","7","-0.199","-0.937","0.255","0.19990000000000002","-0.2496","0.8362","0.44539999999999996"
"0.035","7","0.971","0.035","0.185","0.48650000000000004","-0.6293","-0.2683","0.5433"
"0.035","7","-0.113","0.934","-0.345","0.504","0.3397","-0.331","0.7217"
"0.04","8","-0.084","-0.577","-0.782","-0.6437","-0.7607999999999999","0.07930000000000001","-0.020200000000000003"
"0.04","8","0.445","0.063","-0.826","-0.5652","0.42329999999999995","0.529","-0.47050000000000003"
"0.04","8","-0.093","0.989","0.239","0.3241","0.284","-0.7136","0.5521"
"0.04","8","-0.202","-0.935","0.255","0.2001","-0.2496","0.8361000000000001","0.4455"
"0.04","8","0.97","0.031","0.186","0.4864","-0.6293","-0.2685","0.5432"
"0.04","8","-0.111","0.937","-0.34","0.5039","0.3398","-0.3311","0.7217"
"0.045","9","-0.083","-0.576","-0.777","-0.6436","-0.7607999999999999","0.0795","-0.0208"
"0.045","9","0.453","0.064","-0.83","-0.5650999999999999","0.42350000000000004","0.5288","-0.4706"
"0.045","9","-0.095","0.986","0.24","0.324","0.2841","-0.7137","0.5521"
"0.045","9","-0.205","-0.934","0.257","0.2002","-0.2496","0.836","0.44560000000000005"
"0.045","9","0.974","0.029","0.183","0.4864","-0.6293","-0.2687","0.5431"
"0.045","9","-0.109","0.941","-0.34","0.5039","0.3399","-0.33130000000000004","0.7216"
"0.05","10","-0.081","-0.573","-0.773","-0.6435","-0.7609","0.07970000000000001","-0.0213"
"0.05","10","0.457","0.062","-0.833","-0.5650000000000001","0.4237","0.5286","-0.4708"
"0.05","10","-0.098","0.986","0.241","0.32389999999999997","0.2843","-0.7137","0.5521"
"0.05","10","-0.205","-0.935","0.259","0.2004","-0.2496","0.8359","0.4457"
"0.05","10","0.983","0.025","0.181","0.4864","-0.6293","-0.26890000000000003","0.5429999999999999"
"0.05","10","-0.109","0.941","-0.34","0.5038","0.33999999999999997","-0.33140000000000003","0.7215"
"0.055","11","-0.082","-0.569","-0.77","-0.6434","-0.7609","0.0799","-0.0217"
"0.055","11","0.46","0.061","-0.838","-0.5650000000000001","0.4239","0.5283","-0.471"
"0.055","11","-0.1","0.989","0.235","0.3238","0.2844","-0.7137","0.5519999999999999"
"0.055","11","-0.204","-0.937","0.258","0.20049999999999998","-0.24969999999999998","0.8358000000000001","0.4457"
"0.055","11","0.989","0.02","0.179","0.4864","-0.6293","-0.2691","0.5429"
"0.055","11","-0.113","0.942","-0.338","0.5037","0.34009999999999996","-0.3315","0.7214"
"0.06","12","-0.077","-0.563","-0.772","-0.6433","-0.761","0.0801","-0.0222"
"0.06","12","0.464","0.058","-0.846","-0.5649","0.42400000000000004","0.528","-0.47119999999999995"
"0.06","12","-0.101","0.987","0.231","0.3237","0.2846","-0.7137","0.5519999999999999"
"0.06","12","-0.2","-0.939","0.257","0.20070000000000002","-0.24969999999999998","0.8356999999999999","0.44580000000000003"
"0.06","12","0.988","0.017","0.18","0.4864","-0.6293","-0.2693","0.5428"
"0.06","12","-0.115","0.941","-0.336","0.5037","0.3402","-0.3316","0.7214"
"0.065","13","-0.069","-0.557","-0.771","-0.6432","-0.761","0.08020000000000001","-0.0227"
"0.065","13","0.466","0.049","-0.848","-0.5649","0.4242","0.5277000000000001","-0.4715"
"0.065","13","-0.104","0.987","0.228","0.3236","0.2847","-0.7137","0.5519999999999999"
"0.065","13","-0.196","-0.938","0.256","0.2008","-0.24969999999999998","0.8356999999999999","0.44589999999999996"
"0.065","13","0.986","0.015","0.18","0.4864","-0.6293","-0.2694","0.5428"
"0.065","13","-0.118","0.938","-0.335","0.5037","0.3403","-0.3318","0.7213"
"0.07","14","-0.065","-0.562","-0.768","-0.6432","-0.761","0.0804","-0.023100000000000002"
"0.07","14","0.465","0.048","-0.849","-0.5649","0.4243","0.5274","-0.4718"
"0.07","14","-0.106","0.989","0.23","0.3236","0.2848","-0.7137","0.5519999999999999"
"0.07","14","-0.194","-0.938","0.258","0.20099999999999998","-0.24980000000000002","0.8356","0.446"
"0.07","14","0.989","0.013","0.178","0.48650000000000004","-0.6292","-0.2696","0.5427"
"0.07","14","-0.121","0.937","-0.338","0.5035999999999999","0.3404","-0.3318","0.7213"
"0.075","15","-0.067","-0.568","-0.766","-0.6431","-0.7611","0.0805","-0.0235"
"0.075","15","0.467","0.051","-0.851","-0.5648","0.4244","0.5269999999999999","-0.47220000000000006"
"0.075","15","-0.106","0.99","0.231","0.3235","0.28500000000000003","-0.7136","0.5519999999999999"
"0.075","15","-0.192","-0.937","0.259","0.2011","-0.24980000000000002","0.8355","0.44610000000000005"
"0.075","15","0.991","0.011","0.178","0.4866","-0.6292","-0.2697","0.5426"
"0.075","15","-0.124","0.936","-0.34","0.5035999999999999","0.34049999999999997","-0.3319","0.7212"
"0.08","16","-0.068","-0.571","-0.766","-0.6431","-0.7611","0.0806","-0.023899999999999998"
"0.08","16","0.469","0.054","-0.853","-0.5648","0.4244","0.5265","-0.4726"
"0.08","16","-0.104","0.996","0.231","0.3235","0.2851","-0.7136","0.5519000000000001"
"0.08","16","-0.19","-0.938","0.256","0.2012","-0.24980000000000002","0.8353999999999999","0.4462"
"0.08","16","0.998","0.009","0.176","0.4867","-0.6291","-0.2698","0.5426"
"0.08","16","-0.124","0.934","-0.339","0.5035000000000001","0.34049999999999997","-0.33199999999999996","0.7211000000000001"
"0.085","17","-0.066","-0.57","-0.769","-0.643","-0.7611","0.08070000000000001","-0.0243"
"0.085","17","0.472","0.048","-0.854","-0.5649","0.4245","0.5261","-0.47300000000000003"
"0.085","17","-0.1","0.996","0.23","0.3234","0.2853","-0.7136","0.5519000000000001"
"0.085","17","-0.19","-0.939","0.256","0.20139999999999997","-0.24980000000000002","0.8352","0.44630000000000003"
"0.085","17","1.004","0.009","0.174","0.4869","-0.6289","-0.2698","0.5426"
"0.085","17","-0.123","0.931","-0.337","0.5035000000000001","0.3406","-0.3321","0.7211000000000001"
"0.09","18","-0.064","-0.564","-0.775","-0.6429","-0.7612","0.08080000000000001","-0.0246"
"0.09","18","0.473","0.038","-0.847","-0.5649","0.42460000000000003","0.5257","-0.4734"
"0.09","18","-0.1","0.996","0.229","0.32330000000000003","0.2855","-0.7136","0.5519000000000001"
"0.09","18","-0.188","-0.936","0.256","0.2015","-0.2499","0.8351000000000001","0.4465"
"0.09","18","1.004","0.012","0.173","0.48710000000000003","-0.6288","-0.2699","0.5426"
"0.09","18","-0.123","0.929","-0.335","0.5035000000000001","0.3407","-0.3322","0.721"
"0.095","19","-0.062","-0.557","-0.777","-0.6426999999999999","-0.7613000000000001","0.0809","-0.025"
"0.095","19","0.47","0.034","-0.839","-0.5650000000000001","0.42460000000000003","0.5253","-0.4737"
"0.095","19","-0.099","0.996","0.228","0.32320000000000004","0.28559999999999997","-0.7136","0.5519000000000001"
"0.095","19","-0.189","-0.937","0.252","0.2017","-0.2499","0.835","0.4466"
"0.095","19","1.004","0.013","0.172","0.4873","-0.6285999999999999","-0.2699","0.5426"
"0.095","19","-0.123","0.927","-0.335","0.5035000000000001","0.3408","-0.3322","0.721"
"0.1","20","-0.061","-0.556","-0.775","-0.6426000000000001","-0.7614","0.081","-0.0253"
"0.1","20","0.465","0.04","-0.842","-0.5650000000000001","0.42460000000000003","0.525","-0.47400000000000003"
"0.1","20","-0.096","0.995","0.231","0.3231","0.2857","-0.7136","0.5519000000000001"
"0.1","20","-0.189","-0.937","0.25","0.20179999999999998","-0.2499","0.8349","0.4468"
"0.1","20","1.002","0.012","0.17","0.4875","-0.6284","-0.2699","0.5427"
"0.1","20","-0.124","0.928","-0.338","0.5035000000000001","0.3409","-0.3323","0.7209"
"0.105","21","-0.062","-0.561","-0.768","-0.6425","-0.7615000000000001","0.0811","-0.0257"
"0.105","21","0.465","0.046","-0.843","-0.5650999999999999","0.42460000000000003","0.5246000000000001","-0.47430000000000005"
"0.105","21","-0.091","0.996","0.233","0.323","0.2859","-0.7135","0.5519000000000001"
"0.105","21","-0.192","-0.939","0.248","0.202","-0.25","0.8348000000000001","0.4469"
"0.105","21","0.996","0.012","0.167","0.48769999999999997","-0.6281","-0.2699","0.5427"
"0.105","21","-0.125","0.926","-0.339","0.5035000000000001","0.3409","-0.3324","0.7208"
"0.11","22","-0.066","-0.564","-0.759","-0.6423","-0.7615999999999999","0.08120000000000001","-0.026000000000000002"
"0.11","22","0.463","0.047","-0.843","-0.5652","0.42460000000000003","0.5242","-0.4746"
"0.11","22","-0.087","0.993","0.235","0.323","0.286","-0.7135","0.5519000000000001"
"0.11","22","-0.194","-0.938","0.244","0.2021","-0.25","0.8346","0.44699999999999995"
"0.11","22","0.987","0.012","0.161","0.488","-0.6279","-0.27","0.5428"
"0.11","22","-0.126","0.924","-0.339","0.5035000000000001","0.341","-0.3325","0.7208"
"0.115","23","-0.069","-0.567","-0.752","-0.6422","-0.7617","0.0813","-0.0263"
"0.115","23","0.459","0.046","-0.84","-0.5652999999999999","0.42460000000000003","0.5238","-0.4749"
"0.115","23","-0.088","0.988","0.232","0.3229","0.2861","-0.7135","0.5519000000000001"
"0.115","23","-0.19","-0.939","0.244","0.2023","-0.2501","0.8345","0.4471"
"0.115","23","0.986","0.01","0.157","0.48819999999999997","-0.6275999999999999","-0.27","0.5429"
"0.115","23","-0.127","0.922","-0.34","0.5035000000000001","0.3411","-0.3325","0.7207"
"0.12","24","-0.072","-0.567","-0.75","-0.642","-0.7618","0.08149999999999999","-0.026600000000000002"
"0.12","24","0.456","0.047","-0.84","-0.5654","0.42460000000000003","0.5234","-0.4751"
"0.12","24","-0.088","0.986","0.228","0.3229","0.2863","-0.7135","0.5518"
"0.12","24","-0.189","-0.939","0.24","0.2024","-0.2501","0.8343999999999999","0.44720000000000004"
"0.12","24","0.986","0.011","0.158","0.4885","-0.6273","-0.27","0.5429999999999999"
"0.12","24","-0.127","0.917","-0.342","0.5035000000000001","0.3412","-0.3326","0.7206"
"0.125","25","-0.072","-0.563","-0.752","-0.6416999999999999","-0.762","0.08159999999999999","-0.0269"
"0.125","25","0.454","0.049","-0.841","-0.5655","0.42469999999999997","0.5231","-0.47539999999999993"
"0.125","25","-0.091","0.984","0.228","0.3229","0.2864","-0.7135","0.5518"
"0.125","25","-0.188","-0.939","0.237","0.20249999999999999","-0.2501","0.8343","0.4473"
"0.125","25","0.982","0.014","0.162","0.4888","-0.6269","-0.27","0.5431"
"0.125","25","-0.13","0.913","-0.342","0.5035000000000001","0.3412","-0.3327","0.7206"
"0.13","26","-0.071","-0.555","-0.762","-0.6415","-0.7622","0.0817","-0.027100000000000003"
"0.13","26","0.453","0.049","-0.849","-0.5656","0.42469999999999997","0.5226","-0.4758"
"0.13","26","-0.093","0.989","0.229","0.32280000000000003","0.28650000000000003","-0.7135","0.5518"
"0.13","26","-0.187","-0.938","0.234","0.20270000000000002","-0.2502","0.8343","0.4474"
"0.13","26","0.983","0.015","0.161","0.4891","-0.6266","-0.27","0.5432"
"0.13","26","-0.13","0.911","-0.341","0.5034","0.3413","-0.3328","0.7205"
"0.135","27","-0.071","-0.546","-0.772","-0.6412","-0.7624","0.0818","-0.0273"
"0.135","27","0.455","0.048","-0.854","-0.5657","0.42469999999999997","0.5221","-0.4763"
"0.135","27","-0.097","0.992","0.227","0.3227","0.2867","-0.7134","0.5518"
"0.135","27","-0.185","-0.939","0.233","0.2028","-0.2502","0.8342","0.44749999999999995"
"0.135","27","0.976","0.017","0.166","0.48929999999999996","-0.6263","-0.2701","0.5433"
"0.135","27","-0.132","0.912","-0.344","0.5034","0.34140000000000004","-0.33290000000000003","0.7203999999999999"
"0.14","28","-0.068","-0.54","-0.781","-0.641","-0.7626000000000001","0.08199999999999999","-0.027500000000000004"
"0.14","28","0.456","0.044","-0.856","-0.5658000000000001","0.42469999999999997","0.5216000000000001","-0.4767"
"0.14","28","-0.1","0.995","0.228","0.3227","0.2868","-0.7134","0.5518"
"0.14","28","-0.185","-0.939","0.238","0.20299999999999999","-0.2503","0.8341","0.4476"
"0.14","28","0.974","0.017","0.158","0.4896","-0.626","-0.2701","0.5434"
"0.14","28","-0.135","0.913","-0.344","0.5033000000000001","0.34140000000000004","-0.333","0.7203999999999999"
"0.145","29","-0.065","-0.536","-0.789","-0.6408","-0.7626999999999999","0.08209999999999999","-0.027700000000000002"
"0.145","29","0.465","0.041","-0.872","-0.5659","0.42469999999999997","0.5212","-0.47709999999999997"
"0.145","29","-0.102","0.995","0.228","0.3226","0.28690000000000004","-0.7134","0.5518"
"0.145","29","-0.185","-0.937","0.242","0.2031","-0.2503","0.834","0.44770000000000004"
"0.145","29","0.974","0.014","0.164","0.4899","-0.6256","-0.2701","0.5436"
"0.145","29","-0.134","0.918","-0.342","0.5033000000000001","0.3415","-0.3332","0.7203"
"0.15","30","-0.059","-0.534","-0.795","-0.6407","-0.7628","0.0822","-0.0279"
"0.15","30","0.469","0.038","-0.88","-0.5660000000000001","0.42469999999999997","0.5206999999999999","-0.4774"
"0.15","30","-0.103","0.996","0.226","0.3226","0.28690000000000004","-0.7134","0.5518"
"0.15","30","-0.184","-0.94","0.243","0.2032","-0.2504","0.8339000000000001","0.4478"
"0.15","30","0.979","0.013","0.157","0.4901","-0.6253","-0.2702","0.5437000000000001"
"0.15","30","-0.132","0.923","-0.342","0.5032","0.3416","-0.33330000000000004","0.7203"
"0.155","31","-0.054","-0.53","-0.799","-0.6406","-0.7628999999999999","0.0824","-0.028000000000000004"
"0.155","31","0.468","0.036","-0.881","-0.5660000000000001","0.4248","0.5203","-0.4777"
"0.155","31","-0.102","0.995","0.228","0.3225","0.28690000000000004","-0.7134","0.5518"
"0.155","31","-0.184","-0.939","0.242","0.20339999999999997","-0.2504","0.8337999999999999","0.4479"
"0.155","31","0.978","0.012","0.156","0.4904","-0.625","-0.2702","0.5438"
"0.155","31","-0.131","0.927","-0.342","0.5032","0.3416","-0.33340000000000003","0.7202"
"0.16","32","-0.054","-0.53","-0.802","-0.6406","-0.7628","0.08249999999999999","-0.028199999999999996"
"0.16","32","0.465","0.038","-0.883","-0.5660999999999999","0.4248","0.52","-0.47800000000000004"
"0.16","32","-0.098","0.995","0.226","0.3224","0.28690000000000004","-0.7135","0.5518"
"0.16","32","-0.184","-0.939","0.244","0.20350000000000001","-0.2504","0.8337","0.44800000000000006"
"0.16","32","0.981","0.008","0.16","0.4907","-0.6247","-0.2702","0.5438"
"0.16","32","-0.132","0.93","-0.339","0.5031","0.3417","-0.3336","0.7202"
"0.165","33","-0.058","-0.53","-0.803","-0.6407","-0.7626999999999999","0.08259999999999999","-0.028399999999999998"
"0.165","33","0.466","0.042","-0.885","-0.5662","0.42489999999999994","0.5197","-0.4782"
"0.165","33","-0.093","0.996","0.227","0.3224","0.28690000000000004","-0.7135","0.5518"
"0.165","33","-0.185","-0.938","0.244","0.2037","-0.2504","0.8336","0.4481"
"0.165","33","0.979","0.002","0.156","0.491","-0.6244","-0.2703","0.5439"
"0.165","33","-0.13","0.935","-0.338","0.503","0.3418","-0.3337","0.7201"
"0.17","34","-0.064","-0.537","-0.8","-0.6409","-0.7625","0.0828","-0.028499999999999998"
"0.17","34","0.466","0.044","-0.888","-0.5662","0.42489999999999994","0.5193","-0.4784"
"0.17","34","-0.089","0.995","0.229","0.3223","0.28690000000000004","-0.7135","0.5519000000000001"
"0.17","34","-0.189","-0.937","0.249","0.20379999999999998","-0.2505","0.8333999999999999","0.44820000000000004"
"0.17","34","0.975","0.0","0.152","0.4913","-0.6241","-0.2703","0.544"
"0.17","34","-0.129","0.937","-0.334","0.5029","0.3419","-0.3339","0.7201"
"0.17500000000000002","35","-0.065","-0.543","-0.8","-0.6412","-0.7622","0.0829","-0.028699999999999996"
"0.17500000000000002","35","0.464","0.042","-0.888","-0.5663","0.425","0.519","-0.4787"
"0.17500000000000002","35","-0.085","0.991","0.232","0.3222","0.28690000000000004","-0.7135","0.5519000000000001"
"0.17500000000000002","35","-0.193","-0.938","0.248","0.20400000000000001","-0.2505","0.8333999999999999","0.4484"
"0.17500000000000002","35","0.967","0.0","0.159","0.49160000000000004","-0.6238","-0.2703","0.544"
"0.17500000000000002","35","-0.127","0.937","-0.333","0.5029","0.3419","-0.33399999999999996","0.72"
"0.18","36","-0.064","-0.549","-0.8","-0.6416000000000001","-0.7619","0.0831","-0.0289"
"0.18","36","0.465","0.043","-0.892","-0.5663","0.42510000000000003","0.5187","-0.4789"
"0.18","36","-0.087","0.989","0.23","0.3221","0.28700000000000003","-0.7135","0.5519000000000001"
"0.18","36","-0.198","-0.939","0.252","0.2041","-0.2505","0.8333","0.4485"
"0.18","36","0.955","0.0","0.156","0.49189999999999995","-0.6235","-0.27040000000000003","0.5441"
"0.18","36","-0.124","0.937","-0.333","0.5027999999999999","0.34199999999999997","-0.3342","0.72"
"0.185","37","-0.064","-0.554","-0.801","-0.642","-0.7615999999999999","0.0832","-0.028999999999999998"
"0.185","37","0.461","0.044","-0.9","-0.5664","0.42510000000000003","0.5184","-0.4791"
"0.185","37","-0.089","0.987","0.229","0.322","0.2872","-0.7135","0.5519000000000001"
"0.185","37","-0.198","-0.937","0.254","0.2042","-0.2505","0.8332","0.4486"
"0.185","37","0.944","-0.001","0.158","0.49210000000000004","-0.6232","-0.2705","0.5441"
"0.185","37","-0.123","0.936","-0.333","0.5027","0.34209999999999996","-0.3344","0.7199"
"1.955","305","-0.063","-0.636","-0.77","-0.7208","-0.6863","0.0884","-0.0378"
"1.955","276","0.501","-0.005","-0.84","-0.5547","0.4303","0.43949999999999995","-0.5602"
"1.955","314","-0.096","0.997","0.22","0.3036","0.32120000000000004","-0.7043","0.5554"
"1.955","325","-0.192","-0.945","0.24","0.2384","-0.259","0.8023999999999999","0.4817"
"1.955","187","0.969","0.033","0.219","0.44329999999999997","-0.6601","-0.2862","0.5344"
"1.955","331","-0.133","0.922","-0.351","0.4904","0.34700000000000003","-0.3645","0.7113"
"1.96","306","-0.063","-0.641","-0.768","-0.7208","-0.6863","0.0886","-0.0379"
"1.96","277","0.513","-0.004","-0.839","-0.5545","0.4303","0.43899999999999995","-0.5607"
"1.96","315","-0.095","0.993","0.223","0.3036","0.32120000000000004","-0.7041999999999999","0.5555"
"1.96","326","-0.196","-0.944","0.24","0.2385","-0.259","0.8023999999999999","0.4817"
"1.96","188","0.976","0.033","0.219","0.44299999999999995","-0.6605000000000001","-0.2864","0.5342"
"1.96","332","-0.134","0.92","-0.348","0.49050000000000005","0.3471","-0.3645","0.7113"
"1.965","307","-0.057","-0.645","-0.764","-0.7207","-0.6863","0.0889","-0.0379"
"1.965","278","0.517","-0.008","-0.845","-0.5544","0.4304","0.4385","-0.5610999999999999"
"1.965","316","-0.094","0.991","0.226","0.3036","0.32130000000000003","-0.7041999999999999","0.5555"
"1.965","327","-0.201","-0.942","0.241","0.2386","-0.259","0.8023","0.48179999999999995"
"1.965","189","0.979","0.035","0.219","0.4427","-0.6607999999999999","-0.28650000000000003","0.5339"
"1.965","333","-0.135","0.919","-0.35","0.49050000000000005","0.3472","-0.3645","0.7112"
"1.97","308","-0.051","-0.645","-0.761","-0.7207","-0.6864","0.0891","-0.0379"
"1.97","279","0.521","-0.011","-0.845","-0.5543","0.4304","0.438","-0.5616"
"1.97","317","-0.092","0.991","0.226","0.3035","0.32130000000000003","-0.7041999999999999","0.5555"
"1.97","328","-0.201","-0.942","0.241","0.2387","-0.259","0.8023","0.48179999999999995"
"1.97","190","0.98","0.032","0.22","0.4424","-0.6611","-0.2867","0.5337"
"1.97","334","-0.137","0.918","-0.35","0.49050000000000005","0.3472","-0.3644","0.7112"
"1.975","309","-0.05","-0.641","-0.759","-0.7206","-0.6864","0.08940000000000001","-0.0379"
"1.975","280","0.525","-0.008","-0.845","-0.5543","0.4304","0.4375","-0.5621"
"1.975","318","-0.091","0.989","0.226","0.3035","0.3214","-0.7041000000000001","0.5555"
"1.975","329","-0.201","-0.941","0.244","0.23879999999999998","-0.259","0.8022","0.48179999999999995"
"1.975","191","0.978","0.028","0.225","0.44210000000000005","-0.6614","-0.2868","0.5335"
"1.975","335","-0.136","0.918","-0.349","0.49050000000000005","0.3473","-0.3645","0.7112"
"1.98","310","-0.055","-0.637","-0.755","-0.7206","-0.6864","0.0896","-0.0379"
"1.98","281","0.527","-0.007","-0.845","-0.5542","0.4303","0.437","-0.5626"
"1.98","319","-0.092","0.988","0.222","0.3034","0.3215","-0.7041000000000001","0.5555"
"1.98","330","-0.2","-0.94","0.246","0.23889999999999997","-0.2589","0.8022","0.4819"
"1.98","192","0.974","0.027","0.226","0.44189999999999996","-0.6616","-0.28700000000000003","0.5333"
"1.98","336","-0.134","0.918","-0.348","0.49050000000000005","0.3473","-0.3645","0.7112"
"2.67","406","-0.073","-0.592","-0.798","-0.7262","-0.682","0.0785","-0.0351"
"2.67","368","0.421","-0.016","-0.901","-0.5697","0.41200000000000003","0.4004","-0.5876"
"2.67","412","-0.093","0.993","0.223","0.2995","0.3282","-0.701","0.5577"
"2.67","456","-0.191","-0.939","0.245","0.2488","-0.2615","0.792","0.49210000000000004"
"2.67","314","0.959","0.058","0.246","0.4258","-0.6704","-0.30419999999999997","0.5259"
"2.67","463","-0.124","0.929","-0.349","0.4847","0.351","-0.3749","0.7079"
"2.6750000000000003","407","-0.074","-0.587","-0.802","-0.7263","-0.6819","0.0784","-0.0346"
"2.6750000000000003","369","0.417","-0.013","-0.904","-0.5698000000000001","0.4117","0.4002","-0.5877"
"2.6750000000000003","413","-0.092","0.995","0.223","0.2994","0.3283","-0.701","0.5577"
"2.6750000000000003","457","-0.187","-0.939","0.243","0.24889999999999998","-0.2615","0.792","0.49219999999999997"
"2.6750000000000003","315","0.958","0.058","0.246","0.4258","-0.6703","-0.3045","0.5258"
"2.6750000000000003","464","-0.125","0.929","-0.347","0.4847","0.351","-0.375","0.7079"
"2.68","408","-0.079","-0.585","-0.801","-0.7264999999999999","-0.6817","0.0784","-0.0342"
"2.68","370","0.418","-0.009","-0.905","-0.5700000000000001","0.4114","0.4","-0.5879"
"2.68","414","-0.092","0.995","0.224","0.2993","0.3285","-0.7009000000000001","0.5577"
"2.68","458","-0.185","-0.938","0.24","0.24910000000000002","-0.2616","0.7918000000000001","0.4923"
"2.68","316","0.957","0.058","0.247","0.42590000000000006","-0.6702","-0.3047","0.5258"
"2.68","465","-0.126","0.927","-0.348","0.48460000000000003","0.3511","-0.375","0.7078"
"2.685","409","-0.085","-0.587","-0.805","-0.7267","-0.6816","0.07830000000000001","-0.0337"
"2.685","371","0.415","-0.009","-0.908","-0.5700999999999999","0.41109999999999997","0.39980000000000004","-0.5881000000000001"
"2.685","415","-0.092","0.994","0.221","0.2992","0.3287","-0.7009000000000001","0.5577"
"2.685","459","-0.185","-0.939","0.24","0.2494","-0.2616","0.7916000000000001","0.49260000000000004"
"2.685","317","0.957","0.058","0.246","0.42590000000000006","-0.6700999999999999","-0.3049","0.5258"
"2.685","466","-0.126","0.928","-0.347","0.48460000000000003","0.3511","-0.3751","0.7078"
"2.69","410","-0.085","-0.589","-0.806","-0.7269","-0.6814","0.0782","-0.0332"
"2.69","372","0.408","-0.006","-0.91","-0.5703","0.41079999999999994","0.3997","-0.5883"
"2.69","416","-0.091","0.992","0.22","0.29910000000000003","0.3289","-0.7008","0.5577"
"2.69","460","-0.185","-0.942","0.238","0.2496","-0.2617","0.7914","0.49269999999999997"
"2.69","318","0.956","0.059","0.246","0.42590000000000006","-0.67","-0.30510000000000004","0.5257"
"2.69","467","-0.126","0.927","-0.349","0.4845","0.3512","-0.3753","0.7077"
"2.695","411","-0.086","-0.593","-0.803","-0.7271","-0.6812","0.0782","-0.0327"
"2.695","373","0.401","-0.003","-0.91","-0.5704","0.41059999999999997","0.3995","-0.5884"
"2.695","417","-0.09","0.992","0.221","0.29900000000000004","0.329","-0.7008","0.5577"
"2.695","461","-0.186","-0.942","0.239","0.2499","-0.2617","0.7910999999999999","0.493"
"2.695","319","0.954","0.06","0.246","0.42590000000000006","-0.67","-0.3053","0.5257"
