"TimeStamp","FrameCounter","AccX","AccY","AccZ","QuatW","QuatX","QuatY","QuatZ"
"0.05","5","-0.433","-0.127","-0.88","0.739","0.0945","0.6649","-0.0514"
"0.05","5","-0.027","0.229","-0.97","0.1916","0.4372","0.0073999999999999995","0.8785999999999999"
"0.05","5","-0.045","-0.964","0.226","0.5908","-0.8051999999999999","0.0469","0.0162"
"0.05","5","-0.106","-0.955","0.224","0.5104","-0.8541000000000001","0.0884","0.0445"
"0.05","5","-0.982","0.03","0.281","0.5406","0.26549999999999996","0.7599","0.24420000000000003"
"0.05","5","0.033","0.957","-0.271","0.7828999999999999","0.6163000000000001","-0.06760000000000001","0.0498"
"0.06","6","-0.438","-0.113","-0.875","0.7386999999999999","0.09459999999999999","0.6652","-0.0516"
"0.06","6","-0.035","0.244","-0.96","0.1916","0.4359","0.0066","0.8793"
"0.06","6","-0.044","-0.961","0.223","0.5908","-0.8051999999999999","0.0469","0.016300000000000002"
"0.06","6","-0.102","-0.954","0.222","0.5105999999999999","-0.8539999999999999","0.0885","0.044700000000000004"
"0.06","6","-0.975","0.03","0.276","0.5407","0.2657","0.7596","0.2448"
"0.06","6","0.036","0.95","-0.271","0.783","0.6162","-0.0678","0.0499"
"0.07","7","-0.455","-0.113","-0.86","0.7383","0.09469999999999999","0.6656","-0.0518"
"0.07","7","-0.039","0.253","-0.956","0.1915","0.4346","0.0057","0.8798999999999999"
"0.07","7","-0.041","-0.96","0.224","0.5908","-0.8051999999999999","0.0469","0.016300000000000002"
"0.07","7","-0.092","-0.954","0.224","0.5107999999999999","-0.8539","0.0887","0.045"
"0.07","7","-0.971","0.029","0.273","0.5408000000000001","0.26589999999999997","0.7593","0.2453"
"0.07","7","0.036","0.943","-0.272","0.7831","0.6161","-0.0679","0.05"
"0.08","8","-0.456","-0.116","-0.852","0.738","0.0949","0.666","-0.0519"
"0.08","8","-0.046","0.252","-0.955","0.1916","0.43310000000000004","0.0049","0.8807"
"0.08","8","-0.043","-0.966","0.225","0.5908","-0.8051999999999999","0.0469","0.0164"
"0.08","8","-0.091","-0.946","0.218","0.5109","-0.8537000000000001","0.0888","0.0453"
"0.08","8","-0.978","0.032","0.273","0.5408000000000001","0.2662","0.759","0.2459"
"0.08","8","0.035","0.941","-0.274","0.7831","0.616","-0.06810000000000001","0.0501"
"0.09","9","-0.451","-0.109","-0.855","0.7377","0.095","0.6663","-0.0519"
"0.09","9","-0.052","0.252","-0.949","0.192","0.43099999999999994","0.0039","0.8816"
"0.09","9","-0.043","-0.964","0.225","0.5908","-0.8051999999999999","0.0469","0.0165"
"0.09","9","-0.1","-0.946","0.212","0.5111","-0.8535999999999999","0.089","0.0456"
"0.09","9","-0.994","0.033","0.274","0.5408999999999999","0.2664","0.7586999999999999","0.2464"
"0.09","9","0.033","0.941","-0.275","0.7832","0.6159","-0.0683","0.0502"
"0.1","10","-0.456","-0.115","-0.858","0.7376","0.09509999999999999","0.6664","-0.0518"
"0.1","10","-0.047","0.258","-0.946","0.193","0.4269","0.0024000000000000002","0.8834"
"0.1","10","-0.042","-0.96","0.225","0.5907","-0.8053000000000001","0.047","0.0166"
"0.1","10","-0.104","-0.954","0.209","0.5113000000000001","-0.8535","0.0891","0.045700000000000005"
"0.1","10","-0.995","0.027","0.272","0.541","0.2666","0.7584","0.24689999999999998"
"0.1","10","0.034","0.945","-0.278","0.7832","0.6158","-0.0684","0.0502"
"0.11","11","-0.455","-0.117","-0.869","0.7378","0.09519999999999999","0.6662","-0.0517"
"0.11","11","-0.044","0.249","-0.949","0.194","0.4231","0.0012000000000000001","0.885"
"0.11","11","-0.039","-0.962","0.229","0.5906","-0.8053000000000001","0.047","0.0167"
"0.11","11","-0.103","-0.955","0.205","0.5118","-0.8532","0.0891","0.045700000000000005"
"0.11","11","-0.988","0.024","0.27","0.5410999999999999","0.2667","0.7581","0.2475"
"0.11","11","0.034","0.946","-0.279","0.7833","0.6157","-0.0685","0.0503"
"0.12","12","-0.447","-0.124","-0.881","0.7382","0.0953","0.6657","-0.051500000000000004"
"0.12","12","-0.037","0.243","-0.958","0.1953","0.4184","-0.0002","0.8869"
"0.12","12","-0.037","-0.966","0.233","0.5905","-0.8054","0.047","0.016800000000000002"
"0.12","12","-0.098","-0.957","0.202","0.5121","-0.853","0.089","0.0455"
"0.12","12","-0.984","0.024","0.269","0.5410999999999999","0.26680000000000004","0.7578","0.2481"
"0.12","12","0.035","0.945","-0.277","0.7833","0.6155999999999999","-0.06860000000000001","0.0504"
"0.13","13","-0.442","-0.13","-0.887","0.7386999999999999","0.0953","0.6652","-0.0513"
"0.13","13","-0.032","0.238","-0.961","0.19690000000000002","0.41200000000000003","-0.0023","0.8896000000000001"
"0.13","13","-0.037","-0.967","0.243","0.5904","-0.8055","0.047","0.016900000000000002"
"0.13","13","-0.093","-0.958","0.21","0.5123","-0.8529","0.089","0.0454"
"0.13","13","-0.982","0.024","0.269","0.5410999999999999","0.2669","0.7575999999999999","0.2487"
"0.13","13","0.038","0.949","-0.275","0.7833","0.6155999999999999","-0.06870000000000001","0.0504"
"0.14","14","-0.443","-0.128","-0.885","0.739","0.09519999999999999","0.6649","-0.0512"
"0.14","14","-0.035","0.237","-0.957","0.1974","0.4093","-0.0033","0.8907"
"0.14","14","-0.036","-0.968","0.25","0.5902999999999999","-0.8055999999999999","0.047099999999999996","0.0171"
"0.14","14","-0.092","-0.957","0.222","0.5126000000000001","-0.8526999999999999","0.089","0.0454"
"0.14","14","-0.981","0.021","0.267","0.5410999999999999","0.267","0.7574","0.2493"
"0.14","14","0.04","0.952","-0.273","0.7834","0.6155999999999999","-0.0688","0.0505"
"0.15","15","-0.442","-0.131","-0.881","0.739","0.0953","0.6648","-0.0512"
"0.15","15","-0.039","0.247","-0.946","0.1976","0.40759999999999996","-0.004200000000000001","0.8914"
"0.15","15","-0.039","-0.965","0.256","0.5902000000000001","-0.8055999999999999","0.047099999999999996","0.0172"
"0.15","15","-0.099","-0.951","0.231","0.5128","-0.8526","0.089","0.0453"
"0.15","15","-0.98","0.019","0.266","0.541","0.2671","0.7572","0.24980000000000002"
"0.15","15","0.042","0.956","-0.268","0.7834","0.6155999999999999","-0.06889999999999999","0.0505"
"0.16","16","-0.444","-0.139","-0.883","0.7389","0.0954","0.6649","-0.0513"
"0.16","16","-0.046","0.256","-0.939","0.1978","0.4061","-0.0052","0.8920999999999999"
"0.16","16","-0.039","-0.956","0.258","0.5901","-0.8057000000000001","0.0472","0.0173"
"0.16","16","-0.105","-0.953","0.241","0.5128999999999999","-0.8525","0.0891","0.0454"
"0.16","16","-0.984","0.015","0.266","0.541","0.2673","0.757","0.2504"
"0.16","16","0.043","0.958","-0.266","0.7833","0.6155999999999999","-0.06899999999999999","0.0505"
"0.17","17","-0.446","-0.142","-0.889","0.7388","0.0955","0.665","-0.0513"
"0.17","17","-0.043","0.261","-0.938","0.1981","0.4043","-0.0062","0.8928"
"0.17","17","-0.038","-0.957","0.258","0.5900000000000001","-0.8057000000000001","0.0472","0.0173"
"0.17","17","-0.108","-0.949","0.243","0.5132","-0.8523999999999999","0.0891","0.0453"
"0.17","17","-0.994","0.01","0.267","0.5408999999999999","0.26739999999999997","0.7567999999999999","0.251"
"0.17","17","0.044","0.959","-0.267","0.7834","0.6155999999999999","-0.06899999999999999","0.0504"
"0.18","18","-0.459","-0.136","-0.886","0.7386","0.0958","0.6652","-0.0514"
"0.18","18","-0.046","0.265","-0.955","0.1986","0.40190000000000003","-0.007299999999999999","0.8938"
"0.18","18","-0.034","-0.962","0.256","0.5899","-0.8058","0.0472","0.0174"
"0.18","18","-0.106","-0.949","0.242","0.5136000000000001","-0.8521000000000001","0.0891","0.0451"
"0.18","18","-1.0","0.006","0.267","0.5408000000000001","0.2676","0.7565999999999999","0.2516"
"0.18","18","0.042","0.956","-0.268","0.7834","0.6155","-0.0691","0.0504"
"0.19","19","-0.465","-0.132","-0.892","0.7386999999999999","0.0962","0.6651","-0.051500000000000004"
"0.19","19","-0.038","0.256","-0.968","0.1994","0.3986","-0.0085","0.8949999999999999"
"0.19","19","-0.032","-0.964","0.255","0.5899","-0.8058","0.0472","0.017499999999999998"
"0.19","19","-0.106","-0.95","0.241","0.514","-0.8519","0.0891","0.045"
"0.19","19","-0.997","0.003","0.267","0.5407","0.2678","0.7564","0.2522"
"0.19","19","0.042","0.956","-0.269","0.7834","0.6154","-0.0691","0.0503"
"0.2","20","-0.462","-0.129","-0.902","0.7388","0.09659999999999999","0.6649","-0.0516"
"0.2","20","-0.036","0.241","-0.97","0.19990000000000002","0.3962","-0.0095","0.8960000000000001"
"0.2","20","-0.033","-0.964","0.25","0.5899","-0.8058","0.0472","0.017499999999999998"
"0.2","20","-0.099","-0.956","0.238","0.5145","-0.8516","0.089","0.0448"
"0.2","20","-0.988","0.003","0.265","0.5406","0.268","0.7562","0.2529"
"0.2","20","0.044","0.958","-0.269","0.7835","0.6154","-0.0691","0.0501"
"0.21","21","-0.459","-0.128","-0.907","0.7389","0.0969","0.6647000000000001","-0.0516"
"0.21","21","-0.037","0.239","-0.965","0.2","0.3949","-0.0103","0.8966"
"0.21","21","-0.037","-0.966","0.249","0.5898","-0.8059","0.0472","0.017599999999999998"
"0.21","21","-0.098","-0.955","0.236","0.515","-0.8513","0.089","0.044700000000000004"
"0.21","21","-0.98","0.004","0.265","0.5404","0.2682","0.756","0.2536"
"0.21","21","0.042","0.962","-0.27","0.7835","0.6153","-0.0691","0.05"
"0.22","22","-0.462","-0.131","-0.906","0.739","0.0972","0.6645","-0.0518"
"0.22","22","-0.038","0.248","-0.956","0.19990000000000002","0.394","-0.011300000000000001","0.897"
"0.22","22","-0.038","-0.966","0.249","0.5898","-0.8059","0.0472","0.0177"
"0.22","22","-0.101","-0.955","0.235","0.5154","-0.851","0.0891","0.0446"
"0.22","22","-0.973","0.006","0.264","0.5402","0.2685","0.7558","0.2543"
"0.22","22","0.04","0.963","-0.271","0.7836000000000001","0.6153","-0.0692","0.0499"
"0.23","23","-0.475","-0.123","-0.904","0.739","0.0973","0.6645","-0.052000000000000005"
"0.23","23","-0.047","0.261","-0.953","0.19970000000000002","0.3932","-0.0123","0.8973000000000001"
"0.23","23","-0.036","-0.962","0.246","0.5898","-0.8059","0.0472","0.0178"
"0.23","23","-0.103","-0.953","0.233","0.5158","-0.8507999999999999","0.0891","0.0445"
"0.23","23","-0.976","0.008","0.264","0.5399","0.26880000000000004","0.7557","0.255"
"0.23","23","0.036","0.96","-0.272","0.7836000000000001","0.6152","-0.0692","0.0498"
"0.24","24","-0.49","-0.119","-0.902","0.739","0.0973","0.6645","-0.0522"
"0.24","24","-0.044","0.273","-0.952","0.1995","0.39239999999999997","-0.0132","0.8977"
"0.24","24","-0.036","-0.959","0.245","0.5898","-0.8059","0.047299999999999995","0.0178"
"0.24","24","-0.102","-0.948","0.228","0.5164","-0.8505","0.0891","0.0444"
"0.24","24","-0.986","0.009","0.266","0.5395","0.2691","0.7556","0.2556"
"0.24","24","0.033","0.954","-0.271","0.7837","0.6152","-0.0692","0.0498"
"0.25","25","-0.502","-0.113","-0.905","0.7392000000000001","0.0972","0.6643","-0.0523"
"0.25","25","-0.048","0.285","-0.956","0.1996","0.3913","-0.014099999999999998","0.8981999999999999"
"0.25","25","-0.036","-0.96","0.244","0.5898","-0.8059","0.047299999999999995","0.0179"
"0.25","25","-0.099","-0.952","0.224","0.5168999999999999","-0.8502000000000001","0.0891","0.0442"
"0.25","25","-0.994","0.007","0.266","0.5392","0.26949999999999996","0.7555","0.25630000000000003"
"0.25","25","0.034","0.949","-0.273","0.7837","0.6151","-0.0692","0.0497"
"0.26","26","-0.502","-0.115","-0.909","0.7396","0.097","0.6638","-0.0523"
"0.26","26","-0.047","0.282","-0.965","0.1998","0.3895","-0.0149","0.8989"
"0.26","26","-0.037","-0.961","0.246","0.5897","-0.8059","0.047299999999999995","0.018"
"0.26","26","-0.097","-0.953","0.222","0.5172","-0.85","0.0891","0.044"
"0.26","26","-0.994","0.009","0.265","0.5388","0.2698","0.7554000000000001","0.257"
"0.26","26","0.034","0.946","-0.271","0.7838","0.615","-0.0692","0.0496"
"0.27","27","-0.499","-0.121","-0.914","0.7401","0.0968","0.6633","-0.0522"
"0.27","27","-0.032","0.274","-0.97","0.2004","0.3869","-0.0159","0.8999"
"0.27","27","-0.038","-0.964","0.246","0.5897","-0.8059","0.0474","0.018"
"0.27","27","-0.096","-0.955","0.221","0.5175","-0.8497999999999999","0.089","0.0439"
"0.27","27","-0.988","0.009","0.268","0.5385","0.2701","0.7553","0.2576"
"0.27","27","0.036","0.947","-0.272","0.7839","0.615","-0.0692","0.0495"
"0.28","28","-0.482","-0.131","-0.915","0.7405","0.0965","0.6628999999999999","-0.0522"
"0.28","28","-0.025","0.271","-0.968","0.2012","0.3834","-0.0172","0.9010999999999999"
"0.28","28","-0.04","-0.964","0.247","0.5897","-0.8059","0.0474","0.018099999999999998"
"0.28","28","-0.101","-0.956","0.222","0.5178","-0.8496","0.089","0.0438"
"0.28","28","-0.983","0.007","0.27","0.5382","0.27040000000000003","0.7552","0.2582"
"0.28","28","0.037","0.951","-0.271","0.7839","0.6149","-0.0692","0.0495"
"0.29","29","-0.477","-0.125","-0.906","0.7409","0.0962","0.6626000000000001","-0.0522"
"0.29","29","-0.03","0.276","-0.963","0.202","0.3798","-0.0186","0.9025000000000001"
"0.29","29","-0.039","-0.964","0.247","0.5897","-0.8059","0.0474","0.018099999999999998"
"0.29","29","-0.102","-0.955","0.226","0.5181","-0.8494999999999999","0.089","0.0436"
"0.29","29","-0.98","0.007","0.271","0.5378000000000001","0.27080000000000004","0.7552","0.25880000000000003"
"0.29","29","0.038","0.955","-0.268","0.7839","0.6149","-0.0693","0.0494"
"0.3","30","-0.481","-0.132","-0.889","0.7411","0.0957","0.6624","-0.0523"
"0.3","30","-0.033","0.274","-0.959","0.2031","0.3755","-0.020300000000000002","0.9039999999999999"
"0.3","30","-0.04","-0.964","0.246","0.5897","-0.806","0.0474","0.018099999999999998"
"0.3","30","-0.103","-0.952","0.231","0.5183","-0.8493999999999999","0.089","0.0435"
"0.3","30","-0.978","0.012","0.273","0.5375","0.2711","0.7551","0.2593"
"0.3","30","0.039","0.959","-0.268","0.7839","0.6149","-0.0693","0.0493"
"0.31","31","-0.489","-0.133","-0.875","0.7412","0.0953","0.6623","-0.0524"
"0.31","31","-0.038","0.269","-0.952","0.2041","0.3713","-0.0219","0.9055"
"0.31","31","-0.04","-0.962","0.246","0.5897","-0.806","0.0474","0.018099999999999998"
"0.31","31","-0.102","-0.95","0.234","0.5185","-0.8493","0.089","0.0434"
"0.31","31","-0.985","0.017","0.273","0.5371","0.27149999999999996","0.7551","0.2597"
"0.31","31","0.038","0.957","-0.266","0.7839","0.6149","-0.0692","0.0492"
"0.32","32","-0.491","-0.128","-0.877","0.7416","0.0948","0.662","-0.0524"
"0.32","32","-0.044","0.27","-0.948","0.205","0.3677","-0.0234","0.9067000000000001"
"0.32","32","-0.037","-0.958","0.244","0.5897","-0.806","0.047299999999999995","0.0182"
"0.32","32","-0.107","-0.95","0.234","0.5187","-0.8491","0.089","0.0432"
"0.32","32","-0.994","0.02","0.272","0.5368","0.2718","0.7551","0.2601"
"0.32","32","0.037","0.955","-0.265","0.784","0.6149","-0.0692","0.0491"
"0.33","33","-0.486","-0.131","-0.88","0.742","0.0944","0.6616","-0.0524"
"0.33","33","-0.035","0.267","-0.948","0.20579999999999998","0.3644","-0.0248","0.9077999999999999"
"0.33","33","-0.036","-0.962","0.243","0.5896","-0.806","0.047299999999999995","0.0182"
"0.33","33","-0.107","-0.955","0.234","0.5189","-0.849","0.089","0.0431"
"0.33","33","-0.993","0.021","0.273","0.5365","0.2721","0.7551","0.2604"
"0.33","33","0.036","0.957","-0.264","0.784","0.6148","-0.0692","0.049"
"0.34","34","-0.475","-0.133","-0.88","0.7423","0.094","0.6612","-0.052500000000000005"
"0.34","34","-0.028","0.26","-0.956","0.2065","0.3617","-0.0259","0.9087"
"0.34","34","-0.036","-0.965","0.244","0.5896","-0.806","0.047299999999999995","0.0182"
"0.34","34","-0.108","-0.955","0.233","0.5191","-0.8489000000000001","0.089","0.0429"
"0.34","34","-0.989","0.024","0.271","0.5364","0.27240000000000003","0.755","0.2605"
"0.34","34","0.035","0.957","-0.266","0.784","0.6148","-0.0691","0.0489"
"0.35000000000000003","35","-0.474","-0.134","-0.872","0.7424999999999999","0.0936","0.6611","-0.052500000000000005"
"0.35000000000000003","35","-0.019","0.263","-0.961","0.2071","0.3593","-0.027000000000000003","0.9095000000000001"
"0.35000000000000003","35","-0.037","-0.961","0.247","0.5896","-0.806","0.047299999999999995","0.0182"
"0.35000000000000003","35","-0.106","-0.953","0.231","0.5192","-0.8488","0.0889","0.0427"
"0.35000000000000003","35","-0.993","0.027","0.272","0.5363","0.2727","0.755","0.2605"
"0.35000000000000003","35","0.032","0.957","-0.265","0.784","0.6148","-0.0691","0.048799999999999996"
"0.36","36","-0.48","-0.139","-0.858","0.7426","0.0932","0.661","-0.0526"
"0.36","36","-0.018","0.27","-0.962","0.2077","0.3566","-0.028199999999999996","0.9103"
"0.36","36","-0.039","-0.962","0.251","0.5894999999999999","-0.8061","0.047299999999999995","0.0183"
"0.36","36","-0.102","-0.953","0.228","0.5194","-0.8487","0.0889","0.0426"
"0.36","36","-0.996","0.031","0.274","0.5362","0.273","0.7549","0.2605"
"0.36","36","0.029","0.957","-0.265","0.784","0.6149","-0.0691","0.0487"
"0.37","37","-0.488","-0.132","-0.855","0.7429","0.09290000000000001","0.6607000000000001","-0.0526"
"0.37","37","-0.023","0.272","-0.957","0.2082","0.35419999999999996","-0.0294","0.9112"
"0.37","37","-0.039","-0.961","0.253","0.5894999999999999","-0.8061","0.0472","0.0183"
"0.37","37","-0.105","-0.955","0.229","0.5197","-0.8486","0.0889","0.042499999999999996"
"0.37","37","-1.002","0.031","0.275","0.5363","0.2732","0.7549","0.2602"
"0.37","37","0.027","0.957","-0.266","0.784","0.6149","-0.06899999999999999","0.0486"
"0.38","38","-0.487","-0.123","-0.856","0.7437","0.09240000000000001","0.6599","-0.052500000000000005"
"0.38","38","-0.027","0.271","-0.95","0.20859999999999998","0.35209999999999997","-0.0303","0.9118"
"0.38","38","-0.038","-0.964","0.255","0.5894999999999999","-0.8061","0.0472","0.0183"
"0.38","38","-0.107","-0.957","0.232","0.52","-0.8484","0.0889","0.0423"
"0.38","38","-0.998","0.031","0.274","0.5364","0.2734","0.7548","0.2599"
"0.38","38","0.027","0.956","-0.266","0.784","0.6149","-0.06899999999999999","0.0486"
"0.39","39","-0.488","-0.115","-0.86","0.7447","0.09190000000000001","0.6589","-0.0524"
"0.39","39","-0.04","0.269","-0.948","0.209","0.3503","-0.0313","0.9124000000000001"
"0.39","39","-0.039","-0.963","0.256","0.5894999999999999","-0.8061","0.0472","0.0183"
"0.39","39","-0.11","-0.955","0.234","0.5203","-0.8482","0.0889","0.0422"
"0.39","39","-0.982","0.033","0.272","0.5366","0.2734","0.7548","0.2596"
"0.39","39","0.029","0.955","-0.265","0.784","0.6149","-0.06899999999999999","0.0485"
"0.4","40","-0.483","-0.113","-0.864","0.7456","0.0913","0.6578999999999999","-0.0523"
"0.4","40","-0.046","0.266","-0.953","0.20950000000000002","0.3484","-0.0322","0.913"
"0.4","40","-0.038","-0.959","0.256","0.5894999999999999","-0.8061","0.047099999999999996","0.0184"
"0.4","40","-0.112","-0.95","0.239","0.5206999999999999","-0.8480000000000001","0.0889","0.041999999999999996"
"0.4","40","-0.976","0.032","0.272","0.5367","0.2733","0.7549","0.2592"
"0.4","40","0.032","0.957","-0.264","0.784","0.6149","-0.06899999999999999","0.0484"
"0.41000000000000003","41","-0.467","-0.119","-0.872","0.7462","0.09090000000000001","0.6573","-0.0522"
"0.41000000000000003","41","-0.045","0.266","-0.957","0.2101","0.3462","-0.033100000000000004","0.9137000000000001"
"0.41000000000000003","41","-0.037","-0.958","0.252","0.5894999999999999","-0.8061","0.047099999999999996","0.0183"
"0.41000000000000003","41","-0.109","-0.951","0.246","0.5211","-0.8477","0.0888","0.0419"
"0.41000000000000003","41","-0.991","0.034","0.277","0.5367","0.2732","0.755","0.25880000000000003"
"0.41000000000000003","41","0.033","0.958","-0.263","0.784","0.6149","-0.06899999999999999","0.048299999999999996"
"0.42","42","-0.458","-0.128","-0.877","0.7464000000000001","0.0906","0.6571","-0.0522"
"0.42","42","-0.037","0.257","-0.953","0.21070000000000003","0.3439","-0.034","0.9143000000000001"
"0.42","42","-0.037","-0.964","0.256","0.5894999999999999","-0.8061","0.047","0.0183"
"0.42","42","-0.11","-0.953","0.248","0.5216999999999999","-0.8474","0.0888","0.0417"
"0.42","42","-0.999","0.026","0.281","0.5368","0.2731","0.7552","0.25830000000000003"
"0.42","42","0.034","0.96","-0.264","0.784","0.6149","-0.06899999999999999","0.0482"
"0.43","43","-0.467","-0.135","-0.874","0.7464999999999999","0.0903","0.6571","-0.0522"
"0.43","43","-0.034","0.245","-0.946","0.2112","0.34209999999999996","-0.034699999999999995","0.9148999999999999"
"0.43","43","-0.034","-0.965","0.255","0.5894999999999999","-0.8061","0.0469","0.0183"
"0.43","43","-0.106","-0.956","0.243","0.5223","-0.8470000000000001","0.0888","0.041499999999999995"
"0.43","43","-0.988","0.015","0.282","0.5368999999999999","0.27290000000000003","0.7553","0.2578"
"0.43","43","0.035","0.962","-0.268","0.784","0.6149","-0.06899999999999999","0.0481"
"0.44","44","-0.481","-0.134","-0.864","0.7466999999999999","0.09","0.6569","-0.0522"
"0.44","44","-0.036","0.241","-0.943","0.21150000000000002","0.3409","-0.0354","0.9151999999999999"
"0.44","44","-0.035","-0.961","0.252","0.5894999999999999","-0.8061","0.0469","0.0184"
"0.44","44","-0.105","-0.953","0.237","0.5227","-0.8468","0.0888","0.0414"
"0.44","44","-0.981","0.01","0.28","0.537","0.2727","0.7555","0.25739999999999996"
"0.44","44","0.035","0.961","-0.27","0.7841","0.6148","-0.06899999999999999","0.048"
"0.45","45","-0.483","-0.133","-0.863","0.7474999999999999","0.0895","0.6561","-0.0522"
"0.45","45","-0.033","0.249","-0.947","0.2117","0.3398","-0.036199999999999996","0.9156000000000001"
"0.45","45","-0.039","-0.96","0.253","0.5896","-0.8061","0.0469","0.0184"
"0.45","45","-0.105","-0.952","0.235","0.5231","-0.8465","0.0888","0.041299999999999996"
"0.45","45","-0.984","0.011","0.28","0.5371","0.2725","0.7557","0.2569"
"0.45","45","0.031","0.957","-0.268","0.7841","0.6148","-0.06899999999999999","0.0479"
"0.46","46","-0.473","-0.13","-0.866","0.7501","0.0882","0.6533","-0.0519"
"0.46","46","-0.035","0.255","-0.956","0.21190000000000003","0.33849999999999997","-0.0369","0.916"
"0.46","46","-0.041","-0.961","0.254","0.5896","-0.806","0.0468","0.0183"
"0.46","46","-0.102","-0.954","0.229","0.5237","-0.8462","0.0888","0.0412"
"0.46","46","-0.99","0.015","0.28","0.5371","0.2722","0.7559","0.2565"
"0.46","46","0.029","0.955","-0.265","0.7841","0.6148","-0.06899999999999999","0.047799999999999995"
"0.47000000000000003","47","-0.462","-0.132","-0.865","0.7522","0.0872","0.651","-0.0518"
"0.47000000000000003","47","-0.035","0.258","-0.958","0.2121","0.3372","-0.0377","0.9164"
"0.47000000000000003","47","-0.037","-0.962","0.251","0.5897","-0.806","0.046700000000000005","0.0183"
"0.47000000000000003","47","-0.1","-0.953","0.227","0.5242","-0.8459","0.0888","0.0411"
"0.47000000000000003","47","-0.993","0.017","0.281","0.5372","0.272","0.7561","0.256"
"0.47000000000000003","47","0.034","0.957","-0.267","0.7842","0.6147","-0.06899999999999999","0.0477"
"0.48","48","-0.462","-0.129","-0.864","0.7529","0.0868","0.6502","-0.0517"
"0.48","48","-0.041","0.256","-0.957","0.2124","0.3357","-0.0383","0.9168"
"0.48","48","-0.035","-0.962","0.247","0.5897","-0.806","0.0466","0.0183"
"0.48","48","-0.1","-0.953","0.228","0.5245","-0.8457000000000001","0.0888","0.0411"
"0.48","48","-0.993","0.019","0.282","0.5373","0.2717","0.7563","0.2556"
"0.48","48","0.037","0.956","-0.266","0.7842","0.6147","-0.06899999999999999","0.047599999999999996"
"0.49","49","-0.47","-0.126","-0.867","0.7533000000000001","0.0866","0.6498","-0.0518"
"0.49","49","-0.038","0.259","-0.953","0.21280000000000002","0.3337","-0.039","0.9174"
"0.49","49","-0.034","-0.961","0.245","0.5897","-0.806","0.0466","0.0183"
"0.49","49","-0.101","-0.953","0.228","0.5248","-0.8455","0.0889","0.0411"
"0.49","49","-0.99","0.017","0.283","0.5375","0.2714","0.7564","0.2551"
"0.49","49","0.039","0.953","-0.265","0.7842","0.6147","-0.0691","0.0475"
"0.5","50","-0.482","-0.135","-0.864","0.7538","0.0863","0.6493","-0.0518"
"0.5","50","-0.036","0.252","-0.954","0.2133","0.3316","-0.0397","0.9180999999999999"
"0.5","50","-0.035","-0.963","0.246","0.5898","-0.8059","0.0465","0.0183"
"0.5","50","-0.101","-0.952","0.229","0.525","-0.8454","0.0889","0.0411"
"0.5","50","-0.981","0.013","0.282","0.5377","0.2711","0.7565000000000001","0.2546"
"0.5","50","0.042","0.954","-0.267","0.7843","0.6146","-0.0691","0.0474"
"0.51","51","-0.486","-0.132","-0.862","0.755","0.0857","0.6479","-0.0517"
"0.51","51","-0.035","0.248","-0.953","0.2136","0.32989999999999997","-0.0402","0.9186"
"0.51","51","-0.033","-0.961","0.247","0.5898","-0.8059","0.0465","0.0183"
