"TimeStamp","FrameCounter","AccX","AccY","AccZ","GyrX","GyrY","GyrZ"
"0.065","13","0.027","0.043","-0.237","1.145916","-1.0313244","0.6875496"
"0.065","13","-0.197","-0.071","-0.412","5.3285094","-25.0955604","9.5683986"
"0.065","13","-0.035","-0.003","-0.169","0.9167328","0.2291832","0.5156622"
"0.07","14","0.222","0.874","1.402","-1.145916","4.3544808","-1.2032118"
"0.07","14","0.363","-0.159","0.2","-0.1145916","0.8021412","3.6096354"
"0.07","14","-0.122","-0.173","-0.005","0.6302538","1.2032118","-0.2291832"
"0.07","14","0.024","0.043","-0.24","0.7448454","-1.2605076","0.4583664"
"0.07","14","-0.195","-0.068","-0.415","5.786875800000001","-24.2934192","8.8235532"
"0.07","14","-0.033","-0.005","-0.158","1.0313244","-0.7448454","0.0"
"0.075","15","0.213","0.892","1.406","-0.859437","3.0366774","-0.859437"
"0.075","15","0.364","-0.161","0.203","-2.0053530000000004","0.6875496","3.2658606"
"0.075","15","-0.123","-0.17","-0.009","0.6875496","0.9167328","-0.2291832"
"0.075","15","0.022","0.042","-0.242","0.3437748","-1.145916","0.286479"
"0.075","15","-0.193","-0.06","-0.416","6.302538","-23.376686399999997","7.8495246000000005"
"0.075","15","-0.033","-0.007","-0.151","2.3491278","-2.6929026","-0.1718874"
"0.08","16","0.21","0.903","1.41","-0.9740286","1.6042824","-0.4010706"
"0.08","16","0.364","-0.16","0.206","-3.8388186","0.859437","2.6356068"
"0.08","16","-0.123","-0.17","-0.012","0.7448454","0.6875496","-0.2291832"
"0.08","16","0.019","0.041","-0.244","0.0572958","-1.3178034","0.4010706"
"0.08","16","-0.192","-0.053","-0.416","6.589017","-22.5745452","7.1046792"
"0.08","16","-0.034","-0.011","-0.144","1.9480572","-3.4950438","-0.1145916"
"0.085","17","0.209","0.908","1.41","-0.9167328","0.0","-0.0572958"
"0.085","17","0.366","-0.163","0.204","-5.844171599999999","0.8021412","2.0053530000000004"
"0.085","17","-0.116","-0.164","-0.014","0.286479","0.3437748","-0.1718874"
"0.085","17","0.017","0.039","-0.245","-0.1718874","-1.4896908","0.286479"
"0.085","17","-0.193","-0.045","-0.417","6.6463128000000005","-21.7151082","6.302538"
"0.085","17","-0.034","-0.013","-0.135","1.8334656","-3.8388186","-0.0572958"
"0.09","18","0.212","0.915","1.408","-0.8021412","-1.3178034","0.1718874"
"0.09","18","0.366","-0.166","0.199","-7.734933000000001","0.6302538","1.2032118"
"0.09","18","-0.109","-0.16","-0.013","-0.0572958","0.2291832","-0.0572958"
"0.09","18","0.018","0.039","-0.248","-0.286479","-1.6615782000000001","0.2291832"
"0.09","18","-0.195","-0.038","-0.417","6.589017","-20.6837838","5.6722842"
"0.09","18","-0.032","-0.016","-0.13","2.0626488","-3.7815228000000003","-0.0572958"
"0.095","19","0.219","0.92","1.406","-0.572958","-2.7501984","0.572958"
"0.095","19","0.362","-0.17","0.197","-8.8235532","0.6302538","0.7448454"
"0.095","19","-0.101","-0.16","-0.014","-0.7448454","0.1145916","-0.2291832"
"0.095","19","0.021","0.036","-0.248","-0.3437748","-1.6042824","0.1718874"
