"TimeStamp","FrameCounter","AccX","AccY","AccZ","QuatW","QuatX","QuatY","QuatZ"
"0.14","14","-0.051","0.0","-0.036","0.9795","-0.2001","-0.0217","0.0043"
"0.14","14","0.01","0.013","0.017","0.6193","0.074","0.7807000000000001","-0.0354"
"0.14","14","0.008","0.005","-0.018","0.615","0.7883","0.0106","0.008400000000000001"
"0.14","14","0.153","-0.025","0.366","0.7724","-0.0726","-0.6274","0.0661"
"0.14","14","-0.004","-0.004","-0.04","0.6744","0.7355","-0.0409","0.0494"
"0.15","15","0.034","0.002","-0.038","0.9812","-0.19090000000000001","-0.023899999999999998","0.0124"
"0.15","15","-0.051","0.002","-0.034","0.9798","-0.1984","-0.0218","0.0038"
"0.15","15","0.005","0.014","0.02","0.6198","0.0742","0.7804","-0.0355"
"0.15","15","0.005","0.0","-0.018","0.6155","0.7878999999999999","0.0104","0.0089"
"0.15","15","0.145","-0.023","0.364","0.7742","-0.0723","-0.6251","0.0668"
"0.15","15","-0.003","-0.005","-0.038","0.6734","0.7363999999999999","-0.041299999999999996","0.0497"
"0.16","16","0.03","0.005","-0.032","0.9814","-0.1898","-0.0236","0.0127"
"0.16","16","-0.047","-0.001","-0.03","0.9801","-0.1967","-0.022","0.0034000000000000002"
"0.16","16","0.002","0.015","0.026","0.6202","0.0743","0.78","-0.0356"
"0.16","16","0.006","0.003","-0.02","0.616","0.7875","0.010199999999999999","0.0094"
"0.16","16","0.14","-0.027","0.362","0.776","-0.0721","-0.6228","0.0675"
"0.16","16","0.0","-0.015","-0.035","0.6725","0.7371000000000001","-0.0416","0.0499"
"0.17","17","0.029","0.007","-0.026","0.9816","-0.1886","-0.023200000000000002","0.013000000000000001"
"0.17","17","-0.047","-0.005","-0.029","0.9804999999999999","-0.1951","-0.0221","0.0029000000000000002"
"0.17","17","0.004","0.02","0.029","0.6206","0.0744","0.7797","-0.0358"
"0.17","17","0.006","0.007","-0.023","0.6165","0.7871","0.010100000000000001","0.0099"
"0.17","17","0.142","-0.027","0.361","0.7777000000000001","-0.0718","-0.6207","0.06820000000000001"
"0.17","17","0.001","-0.018","-0.036","0.6719","0.7377","-0.0418","0.0499"
"0.18","18","0.03","0.004","-0.029","0.9819000000000001","-0.1874","-0.0227","0.0132"
"0.18","18","-0.044","-0.01","-0.028","0.9808","-0.1935","-0.0223","0.0024000000000000002"
"0.18","18","0.007","0.022","0.031","0.621","0.0745","0.7793","-0.036"
"0.18","18","0.002","0.007","-0.019","0.6171","0.7867","0.0099","0.0104"
"0.18","18","0.145","-0.024","0.356","0.7794","-0.0716","-0.6184999999999999","0.0688"
"0.18","18","0.004","-0.01","-0.025","0.6714","0.7382","-0.0419","0.05"
"0.19","19","0.036","0.009","-0.028","0.9821","-0.1861","-0.0221","0.013500000000000002"
"0.19","19","-0.043","-0.009","-0.027","0.9811","-0.192","-0.0225","0.0021000000000000003"
"0.19","19","0.01","0.021","0.032","0.6214000000000001","0.0745","0.779","-0.036199999999999996"
"0.19","19","0.0","0.007","-0.013","0.6176","0.7863","0.0098","0.0109"
"0.19","19","0.145","-0.018","0.353","0.7809","-0.07139999999999999","-0.6165","0.06939999999999999"
"0.19","19","0.005","0.01","-0.005","0.6707","0.7388","-0.0422","0.0503"
"0.2","20","0.045","-0.001","-0.019","0.9823999999999999","-0.1849","-0.0214","0.0137"
"0.2","20","-0.043","-0.008","-0.018","0.9814","-0.1905","-0.0227","0.0018"
"0.2","20","0.01","0.015","0.03","0.6216999999999999","0.0745","0.7787","-0.0363"
"0.2","20","0.003","0.011","-0.011","0.618","0.7859","0.0097","0.0114"
"0.2","20","0.142","-0.013","0.351","0.7825","-0.0711","-0.6144999999999999","0.06999999999999999"
"0.2","20","0.003","0.026","0.014","0.6695","0.7398","-0.0427","0.0507"
"0.21","21","0.044","-0.011","-0.017","0.9826","-0.1837","-0.0206","0.013900000000000001"
"0.21","21","-0.043","-0.009","-0.012","0.9817","-0.189","-0.0229","0.0015"
"0.21","21","0.006","0.008","0.028","0.6221","0.0746","0.7784","-0.0365"
"0.21","21","0.011","0.001","-0.014","0.6184000000000001","0.7856","0.009600000000000001","0.0118"
"0.21","21","0.144","-0.016","0.35","0.784","-0.07089999999999999","-0.6126","0.0705"
"0.21","21","-0.001","0.014","0.003","0.6679999999999999","0.741","-0.0431","0.0509"
"0.22","22","0.033","-0.003","-0.009","0.9827999999999999","-0.1827","-0.0199","0.014099999999999998"
"0.22","22","-0.047","-0.015","-0.005","0.9819000000000001","-0.1875","-0.023100000000000002","0.0013"
"0.22","22","0.005","0.008","0.027","0.6224000000000001","0.0746","0.7782","-0.036699999999999997"
"0.22","22","0.008","-0.001","-0.011","0.6188","0.7853","0.0095","0.0121"
"0.22","22","0.145","-0.022","0.349","0.7854","-0.0706","-0.6107","0.071"
"0.22","22","-0.005","-0.013","-0.026","0.6667","0.7422","-0.0434","0.051000000000000004"
"0.23","23","0.032","0.001","-0.01","0.983","-0.1817","-0.0191","0.014199999999999999"
"0.23","23","-0.05","-0.021","-0.001","0.9822","-0.1861","-0.0233","0.0010999999999999998"
"0.23","23","0.006","0.01","0.024","0.6227","0.0745","0.7779","-0.0369"
"0.23","23","0.0","-0.004","-0.02","0.6193","0.7849","0.0094","0.0125"
"0.23","23","0.146","-0.026","0.345","0.7868","-0.0703","-0.6088","0.0715"
"0.23","23","-0.003","-0.029","-0.043","0.6658000000000001","0.7431","-0.0435","0.0509"
"0.24","24","0.037","0.01","0.0","0.9832000000000001","-0.1807","-0.0183","0.0144"
"0.24","24","-0.056","-0.026","-0.001","0.9823999999999999","-0.1849","-0.0235","0.001"
"0.24","24","0.007","0.014","0.018","0.623","0.0745","0.7777000000000001","-0.0371"
"0.24","24","0.001","-0.004","-0.023","0.6197","0.7846","0.0094","0.0128"
"0.24","24","0.153","-0.027","0.34","0.7882","-0.06989999999999999","-0.607","0.072"
"0.24","24","0.004","-0.036","-0.056","0.6653","0.7434999999999999","-0.0434","0.0508"
"0.25","25","0.04","0.005","0.007","0.9833999999999999","-0.1797","-0.017599999999999998","0.014499999999999999"
"0.25","25","-0.056","-0.018","-0.002","0.9826","-0.1839","-0.0237","0.001"
"0.25","25","0.006","0.021","0.018","0.6233","0.0744","0.7775000000000001","-0.0373"
"0.25","25","0.002","0.005","-0.019","0.6201","0.7843","0.0095","0.013000000000000001"
"0.25","25","0.162","-0.026","0.335","0.7895","-0.0696","-0.6053","0.0726"
"0.25","25","0.011","-0.032","-0.064","0.6652","0.7436","-0.0432","0.0506"
"0.26","26","0.049","-0.007","0.022","0.9836","-0.1787","-0.016800000000000002","0.014499999999999999"
"0.26","26","-0.052","-0.016","0.0","0.9827999999999999","-0.183","-0.023799999999999998","0.0009"
"0.26","26","0.005","0.023","0.019","0.6235","0.0744","0.7772","-0.0375"
"0.26","26","0.015","0.005","-0.019","0.6204","0.784","0.009600000000000001","0.0132"
"0.26","26","0.153","-0.022","0.333","0.7908000000000001","-0.0692","-0.6035999999999999","0.0731"
"0.26","26","0.017","-0.015","-0.056","0.6652","0.7436","-0.0431","0.0505"
"0.27","27","0.054","-0.015","0.026","0.9837999999999999","-0.1777","-0.0161","0.014499999999999999"
"0.27","27","-0.05","-0.014","0.003","0.9829000000000001","-0.18209999999999998","-0.024","0.0009"
"0.27","27","0.005","0.02","0.018","0.6238","0.0744","0.7769999999999999","-0.0376"
"0.27","27","0.018","0.009","-0.018","0.6208","0.7837","0.0097","0.013300000000000001"
"0.27","27","0.153","-0.02","0.336","0.792","-0.06889999999999999","-0.602","0.0736"
"0.27","27","0.018","0.009","-0.031","0.6652","0.7437","-0.043","0.0503"
"0.28","28","0.051","-0.019","0.031","0.9839","-0.1769","-0.0155","0.014499999999999999"
"0.28","28","-0.047","-0.022","0.007","0.9831","-0.1813","-0.0242","0.0008"
"0.28","28","0.003","0.016","0.02","0.624","0.0743","0.7769","-0.0378"
"0.28","28","0.011","0.014","-0.014","0.6211","0.7834","0.0099","0.013500000000000002"
"0.28","28","0.168","-0.019","0.341","0.7932","-0.06860000000000001","-0.6003999999999999","0.074"
"0.28","28","0.014","0.02","-0.016","0.6648","0.744","-0.043","0.0502"
"0.29","29","0.054","-0.02","0.033","0.984","-0.17629999999999998","-0.015","0.014499999999999999"
"0.29","29","-0.048","-0.029","0.01","0.9832000000000001","-0.1807","-0.0243","0.0008"
"0.29","29","0.002","0.017","0.021","0.6242","0.0742","0.7767000000000001","-0.0379"
"0.29","29","0.003","0.004","-0.021","0.6214999999999999","0.7832","0.01","0.0137"
"0.29","29","0.168","-0.019","0.344","0.7943","-0.0683","-0.5989","0.0744"
"0.29","29","0.009","0.013","-0.005","0.6644","0.7444","-0.0431","0.0502"
"0.3","30","0.053","-0.012","0.033","0.9841","-0.1759","-0.014599999999999998","0.014499999999999999"
"0.3","30","-0.053","-0.031","0.017","0.9833000000000001","-0.1803","-0.0245","0.0009"
"0.3","30","0.003","0.018","0.018","0.6244","0.0741","0.7766","-0.0381"
"0.3","30","0.005","0.004","-0.026","0.6218","0.7828999999999999","0.010100000000000001","0.013800000000000002"
"0.3","30","0.154","-0.019","0.347","0.7954","-0.068","-0.5974","0.0748"
"0.3","30","0.006","0.002","-0.003","0.6641","0.7445999999999999","-0.0433","0.0502"
"0.31","31","0.048","-0.005","0.033","0.9842000000000001","-0.1755","-0.014199999999999999","0.014499999999999999"
"0.31","31","-0.055","-0.024","0.023","0.9833000000000001","-0.18","-0.0246","0.001"
"0.31","31","0.0","0.02","0.015","0.6246","0.0741","0.7764","-0.0383"
"0.31","31","0.009","0.01","-0.035","0.6221","0.7826","0.010199999999999999","0.014000000000000002"
"0.31","31","0.149","-0.019","0.35","0.7965","-0.0678","-0.596","0.0752"
"0.31","31","0.009","-0.004","0.003","0.6637","0.7449","-0.0434","0.0503"
"0.32","32","0.043","-0.005","0.035","0.9843","-0.1749","-0.013800000000000002","0.0144"
"0.32","32","-0.049","-0.021","0.02","0.9833000000000001","-0.1799","-0.0246","0.0012000000000000001"
"0.32","32","-0.001","0.023","0.012","0.6247","0.074","0.7763","-0.038400000000000004"
"0.32","32","0.012","0.011","-0.037","0.6224999999999999","0.7824","0.010199999999999999","0.014199999999999999"
"0.32","32","0.152","-0.02","0.351","0.7975","-0.0675","-0.5947","0.0756"
"0.32","32","0.011","-0.01","0.011","0.6634","0.7452","-0.0436","0.0503"
"0.33","33","0.044","-0.011","0.034","0.9843999999999999","-0.1742","-0.013500000000000002","0.0144"
"0.33","33","-0.049","-0.016","0.011","0.9833000000000001","-0.17980000000000002","-0.0247","0.0014"
"0.33","33","0.003","0.027","0.009","0.6248","0.0738","0.7762","-0.0386"
"0.33","33","0.011","0.014","-0.036","0.6228","0.7821","0.010100000000000001","0.0144"
"0.33","33","0.154","-0.02","0.35","0.7984","-0.0673","-0.5932999999999999","0.0759"
"0.33","33","0.016","-0.012","0.012","0.663","0.7455","-0.0437","0.0505"
"0.34","34","0.044","-0.012","0.03","0.9846","-0.17350000000000002","-0.0131","0.014299999999999998"
"0.34","34","-0.055","-0.011","0.006","0.9833000000000001","-0.17980000000000002","-0.0247","0.0016"
"0.34","34","0.007","0.026","0.005","0.625","0.0738","0.7761","-0.0387"
"0.34","34","0.008","0.01","-0.032","0.623","0.7819","0.0099","0.0147"
"0.34","34","0.155","-0.021","0.351","0.7994","-0.067","-0.5921000000000001","0.0763"
"0.34","34","0.02","-0.009","0.006","0.6626000000000001","0.7458","-0.0439","0.0506"
"0.35000000000000003","35","0.049","-0.015","0.028","0.9846999999999999","-0.1728","-0.0128","0.014299999999999998"
"0.35000000000000003","35","-0.061","-0.009","0.005","0.9833000000000001","-0.17980000000000002","-0.0247","0.0019"
"0.35000000000000003","35","0.008","0.027","0.008","0.6251","0.0737","0.776","-0.038900000000000004"
"0.35000000000000003","35","0.006","0.003","-0.026","0.6233","0.7817000000000001","0.0097","0.015"
"0.35000000000000003","35","0.16","-0.025","0.353","0.8002","-0.0668","-0.5909","0.0767"
"0.35000000000000003","35","0.021","-0.007","-0.003","0.6622","0.7462","-0.0441","0.0507"
"0.36","36","0.052","-0.017","0.024","0.9848000000000001","-0.1722","-0.0126","0.014199999999999999"
"0.36","36","-0.064","-0.013","0.003","0.9833000000000001","-0.17980000000000002","-0.0247","0.0021000000000000003"
"0.36","36","0.007","0.026","0.014","0.6252","0.0737","0.7759","-0.038900000000000004"
"0.36","36","0.005","0.003","-0.019","0.6235999999999999","0.7815000000000001","0.009600000000000001","0.0153"
"0.36","36","0.164","-0.025","0.356","0.8009999999999999","-0.0666","-0.5898","0.0771"
"0.36","36","0.018","-0.007","-0.017","0.6618","0.7466","-0.0443","0.0508"
"0.37","37","0.054","-0.012","0.023","0.9849","-0.17170000000000002","-0.0124","0.014099999999999998"
"0.37","37","-0.063","-0.013","0.002","0.9833000000000001","-0.1799","-0.0247","0.0023"
"0.37","37","0.006","0.02","0.017","0.6253","0.0737","0.7758","-0.039"
"0.37","37","0.01","0.005","-0.016","0.6238","0.7813","0.0095","0.0155"
"0.37","37","0.164","-0.026","0.36","0.8016","-0.0664","-0.5889","0.0774"
"0.37","37","0.013","-0.008","-0.027","0.6613","0.747","-0.0446","0.051000000000000004"
"0.38","38","0.05","-0.006","0.018","0.985","-0.1713","-0.0123","0.014000000000000002"
"0.38","38","-0.061","-0.002","-0.001","0.9833000000000001","-0.18009999999999998","-0.0246","0.0025"
"0.38","38","0.004","0.011","0.02","0.6253","0.0737","0.7758","-0.038900000000000004"
"0.38","38","0.015","0.003","-0.014","0.624","0.7811","0.0094","0.0157"
"0.38","38","0.164","-0.027","0.363","0.8022","-0.06620000000000001","-0.5881000000000001","0.07780000000000001"
"0.38","38","0.01","-0.007","-0.035","0.6609","0.7473","-0.0449","0.0511"
"0.39","39","0.044","-0.004","0.016","0.9851000000000001","-0.1708","-0.0123","0.013900000000000001"
"0.39","39","-0.057","0.0","-0.002","0.9833000000000001","-0.18","-0.0245","0.0027"
"0.39","39","0.007","0.016","0.022","0.6254","0.0738","0.7757","-0.038900000000000004"
"0.39","39","0.016","0.001","-0.013","0.6242","0.7809","0.0093","0.0159"
"0.39","39","0.168","-0.027","0.367","0.8027","-0.0661","-0.5873999999999999","0.0782"
"0.39","39","0.008","-0.004","-0.039","0.6606","0.7474999999999999","-0.0451","0.0513"
"0.4","40","0.04","-0.002","0.015","0.9852000000000001","-0.1702","-0.012199999999999999","0.013800000000000002"
"0.4","40","-0.058","-0.003","0.001","0.9833000000000001","-0.1799","-0.024399999999999998","0.0029000000000000002"
"0.4","40","0.005","0.016","0.029","0.6254","0.0739","0.7757","-0.0388"
"0.4","40","0.013","0.0","-0.014","0.6245","0.7807999999999999","0.0091","0.0162"
"0.4","40","0.17","-0.029","0.367","0.8029999999999999","-0.066","-0.5869","0.0787"
"0.4","40","0.007","-0.002","-0.034","0.6603","0.7478","-0.0453","0.0514"
"0.41000000000000003","41","0.043","-0.005","0.013","0.9853","-0.1694","-0.012199999999999999","0.0137"
"0.41000000000000003","41","-0.052","-0.012","0.001","0.9833999999999999","-0.1796","-0.0243","0.003"
"0.41000000000000003","41","0.009","0.016","0.026","0.6254","0.0741","0.7757","-0.0387"
"0.41000000000000003","41","0.009","0.0","-0.014","0.6247","0.7806","0.0089","0.0164"
"0.41000000000000003","41","0.17","-0.029","0.368","0.8032999999999999","-0.0659","-0.5865","0.0791"
"0.41000000000000003","41","0.006","-0.001","-0.029","0.6601","0.748","-0.0456","0.0516"
"0.42","42","0.046","-0.008","0.011","0.9855","-0.1686","-0.0121","0.013600000000000001"
"0.42","42","-0.05","-0.02","0.004","0.9833999999999999","-0.1794","-0.0241","0.0033"
"0.42","42","0.009","0.017","0.023","0.6254","0.0742","0.7757","-0.0386"
"0.42","42","0.003","0.007","-0.007","0.6249","0.7804","0.008799999999999999","0.0166"
"0.42","42","0.168","-0.027","0.374","0.8032999999999999","-0.0659","-0.5864","0.0795"
"0.42","42","0.005","-0.005","-0.016","0.6597999999999999","0.7481","-0.0458","0.0517"
"0.43","43","0.048","-0.014","0.01","0.9856","-0.1678","-0.0121","0.0134"
"0.43","43","-0.052","-0.028","0.006","0.9833999999999999","-0.1793","-0.023899999999999998","0.0035000000000000005"
"0.43","43","0.007","0.02","0.02","0.6254","0.0743","0.7757","-0.0385"
"0.43","43","0.008","0.011","-0.013","0.625","0.7803","0.0086","0.0167"
"0.43","43","0.166","-0.026","0.382","0.8032","-0.0659","-0.5865","0.0799"
"0.43","43","0.003","-0.009","-0.009","0.6596","0.7483","-0.046","0.0519"
"0.44","44","0.05","-0.019","0.008","0.9856999999999999","-0.1673","-0.012199999999999999","0.013300000000000001"
"0.44","44","-0.055","-0.035","0.008","0.9833999999999999","-0.1796","-0.0237","0.0038"
"0.44","44","0.005","0.02","0.017","0.6254","0.0744","0.7757","-0.038400000000000004"
"0.44","44","0.017","0.002","-0.021","0.6251","0.7802","0.0085","0.016800000000000002"
"0.44","44","0.169","-0.026","0.393","0.8029","-0.066","-0.5869","0.08020000000000001"
"0.44","44","0.001","-0.011","-0.005","0.6596","0.7483","-0.0461","0.0519"
"0.45","45","0.052","-0.019","0.006","0.9856999999999999","-0.16699999999999998","-0.0123","0.0131"
"0.45","45","-0.057","-0.02","-0.006","0.9833000000000001","-0.18009999999999998","-0.0234","0.004200000000000001"
"0.45","45","0.003","0.019","0.013","0.6253","0.0744","0.7758","-0.0383"
"0.45","45","0.014","0.003","-0.021","0.6251","0.7802","0.0083","0.016900000000000002"
"0.45","45","0.165","-0.026","0.404","0.8023999999999999","-0.0661","-0.5875","0.0806"
"0.45","45","0.004","-0.006","-0.006","0.6595","0.7484","-0.046200000000000005","0.052000000000000005"
"0.46","46","0.049","-0.015","0.002","0.9856999999999999","-0.16699999999999998","-0.0125","0.0129"
"0.46","46","-0.061","-0.016","-0.015","0.9832000000000001","-0.1807","-0.023","0.0046"
"0.46","46","0.004","0.024","0.011","0.6253","0.0743","0.7758","-0.0383"
"0.46","46","0.01","0.006","-0.021","0.6251","0.7803","0.0081","0.017"
"0.46","46","0.167","-0.025","0.416","0.8016","-0.0663","-0.5885","0.0809"
"0.46","46","0.011","-0.001","-0.008","0.6595","0.7483","-0.0463","0.0521"
"0.47000000000000003","47","0.042","-0.011","-0.001","0.9856999999999999","-0.16699999999999998","-0.0128","0.0127"
"0.47000000000000003","47","-0.063","0.005","-0.018","0.9831","-0.1812","-0.0227","0.0050999999999999995"
"0.47000000000000003","47","0.005","0.023","0.014","0.6252","0.0743","0.7759","-0.0383"
"0.47000000000000003","47","0.006","0.01","-0.019","0.625","0.7803","0.0079","0.0171"
"0.47000000000000003","47","0.17","-0.02","0.423","0.8006","-0.0664","-0.5898","0.08120000000000001"
"0.47000000000000003","47","0.016","0.004","-0.008","0.6596","0.7483","-0.046400000000000004","0.0523"
"0.48","48","0.037","-0.006","0.0","0.9856999999999999","-0.16699999999999998","-0.0131","0.0125"
"0.48","48","-0.057","0.012","-0.023","0.9831","-0.1814","-0.0224","0.0055"
"0.48","48","0.001","0.022","0.015","0.6251","0.0742","0.776","-0.0383"
"0.48","48","0.0","0.008","-0.021","0.625","0.7803","0.0078","0.0172"
"0.48","48","0.169","-0.021","0.428","0.7993","-0.0666","-0.5916","0.0814"
"0.48","48","0.019","0.008","-0.011","0.6596","0.7482","-0.0466","0.052500000000000005"
"0.49","49","0.038","-0.004","0.0","0.9856999999999999","-0.1669","-0.0134","0.0123"
"0.49","49","-0.057","-0.002","-0.019","0.9831","-0.1814","-0.0222","0.0059"
"0.49","49","0.003","0.019","0.015","0.625","0.0742","0.7761","-0.0383"
"0.49","49","0.002","0.002","-0.023","0.625","0.7803","0.0076","0.0172"
"0.49","49","0.172","-0.024","0.429","0.7977000000000001","-0.0668","-0.5937","0.08149999999999999"
"0.49","49","0.016","0.007","-0.014","0.6596","0.7482","-0.0469","0.0528"
"0.5","50","0.043","-0.005","0.0","0.9858","-0.1668","-0.0137","0.0121"
"0.5","50","-0.056","-0.025","-0.012","0.9831","-0.1812","-0.022","0.006500000000000001"
"0.5","50","0.004","0.02","0.015","0.6248","0.0742","0.7762","-0.0383"
"0.5","50","0.007","0.005","-0.024","0.6249","0.7803","0.0075","0.0172"
"0.5","50","0.176","-0.018","0.426","0.7958000000000001","-0.0671","-0.5962","0.0817"
"0.5","50","0.008","0.0","-0.012","0.6597000000000001","0.7481","-0.047099999999999996","0.0529"
