"TimeStamp","FrameCounter","AccX","AccY","AccZ","QuatW","QuatX","QuatY","QuatZ"
"0.07","7","0.09","-0.935","0.26","0.2713","-0.3244","-0.8061999999999999","-0.4135"
"0.07","7","-1.083","0.049","0.018","-0.1055","-0.7398","-0.2202","-0.6269"
"0.07","7","0.077","0.905","-0.366","-0.4232","-0.3742","0.5942000000000001","-0.5723"
"0.08","8","0.138","0.323","-0.9","0.5056","-0.5942000000000001","-0.4974","0.3792"
"0.08","8","-0.408","-0.276","-0.878","0.5438","0.3977","0.365","-0.6423"
"0.08","8","0.34","-0.699","0.477","0.129","-0.1537","-0.7481","-0.6324"
"0.08","8","0.125","-0.913","0.246","0.2719","-0.3237","-0.8067","-0.41269999999999996"
"0.08","8","-1.014","0.055","0.007","-0.1052","-0.74","-0.21960000000000002","-0.6269"
"0.08","8","0.05","0.825","-0.338","-0.42380000000000007","-0.3749","0.5938","-0.5719000000000001"
"0.09","9","0.113","0.324","-0.927","0.5054000000000001","-0.5940000000000001","-0.49749999999999994","0.3796"
"0.09","9","-0.401","-0.251","-0.89","0.5438","0.3975","0.3654","-0.6423"
"0.09","9","0.376","-0.636","0.543","0.128","-0.1512","-0.7478","-0.6336"
"0.09","9","0.133","-0.909","0.234","0.27240000000000003","-0.3231","-0.8071999999999999","-0.4119"
"0.09","9","-0.951","0.057","0.0","-0.1049","-0.7401","-0.219","-0.6269"
"0.09","9","0.015","0.758","-0.288","-0.42460000000000003","-0.3754","0.5936","-0.5711"
"0.1","10","0.096","0.32","-0.947","0.505","-0.5939","-0.4976","0.38"
"0.1","10","-0.395","-0.226","-0.896","0.5437000000000001","0.3972","0.366","-0.6422"
"0.1","10","0.35","-0.696","0.51","0.1278","-0.1491","-0.7469","-0.6351"
"0.1","10","0.121","-0.906","0.229","0.27290000000000003","-0.3224","-0.8078","-0.41100000000000003"
"0.1","10","-0.905","0.059","-0.002","-0.1045","-0.7403","-0.2186","-0.6269"
"0.1","10","-0.004","0.746","-0.272","-0.42539999999999994","-0.376","0.5939","-0.5699"
"0.11","11","0.08","0.325","-0.959","0.5045","-0.5941","-0.4976","0.3805"
"0.11","11","-0.418","-0.214","-0.884","0.5434","0.3969","0.3669","-0.6422"
"0.11","11","0.176","-0.695","0.392","0.1281","-0.1478","-0.7455","-0.637"
"0.11","11","0.11","-0.909","0.219","0.2731","-0.3217","-0.8085000000000001","-0.41"
"0.11","11","-0.896","0.061","0.0","-0.1042","-0.7405999999999999","-0.2183","-0.6268"
"0.11","11","-0.009","0.778","-0.267","-0.4263","-0.37639999999999996","0.5944","-0.5685"
"0.12","12","0.073","0.315","-0.969","0.5038","-0.5944","-0.4974","0.3811"
"0.12","12","-0.451","-0.213","-0.859","0.5429999999999999","0.39649999999999996","0.368","-0.6421"
"0.12","12","-0.017","-0.66","0.295","0.1292","-0.14679999999999999","-0.7441","-0.6386999999999999"
"0.12","12","0.1","-0.916","0.213","0.273","-0.32080000000000003","-0.8093","-0.4091"
"0.12","12","-0.913","0.063","0.003","-0.10400000000000001","-0.7408","-0.21810000000000002","-0.6266"
"0.12","12","-0.007","0.836","-0.283","-0.4271","-0.3767","0.595","-0.567"
"0.13","13","0.088","0.293","-0.974","0.5031","-0.5948","-0.4971","0.3819"
"0.13","13","-0.465","-0.221","-0.833","0.5426","0.3962","0.369","-0.642"
"0.13","13","-0.164","-0.793","0.3","0.1309","-0.145","-0.7433","-0.6396"
"0.13","13","0.086","-0.935","0.205","0.27280000000000004","-0.31989999999999996","-0.8103","-0.40800000000000003"
"0.13","13","-0.956","0.067","0.007","-0.1038","-0.7411","-0.21789999999999998","-0.6264000000000001"
"0.13","13","0.005","0.888","-0.288","-0.42800000000000005","-0.37679999999999997","0.5956","-0.5656"
"0.14","14","0.119","0.277","-0.975","0.5023","-0.5952","-0.4968","0.3827"
"0.14","14","-0.458","-0.233","-0.8","0.5422","0.3961","0.3698","-0.642"
"0.14","14","-0.281","-0.988","0.339","0.13169999999999998","-0.14250000000000002","-0.743","-0.6404"
"0.14","14","0.081","-0.947","0.189","0.27240000000000003","-0.31880000000000003","-0.8114000000000001","-0.4069"
"0.14","14","-1.002","0.066","0.011","-0.1036","-0.7412","-0.21760000000000002","-0.6264000000000001"
"0.14","14","0.051","0.946","-0.293","-0.42869999999999997","-0.3767","0.5961000000000001","-0.5646"
"0.15","15","0.157","0.261","-0.978","0.5016","-0.5953999999999999","-0.49660000000000004","0.3835"
"0.15","15","-0.456","-0.237","-0.77","0.5418999999999999","0.396","0.3704","-0.642"
"0.15","15","-0.345","-1.134","0.346","0.1315","-0.1397","-0.7426","-0.6416000000000001"
"0.15","15","0.089","-0.96","0.174","0.2718","-0.31779999999999997","-0.8127000000000001","-0.40549999999999997"
"0.15","15","-1.058","0.063","0.013","-0.1035","-0.7413000000000001","-0.21749999999999997","-0.6263"
"0.15","15","0.116","1.0","-0.295","-0.4295","-0.3766","0.5964","-0.5638"
"0.16","16","0.183","0.251","-0.979","0.501","-0.5955","-0.49660000000000004","0.3842"
"0.16","16","-0.43","-0.239","-0.77","0.5415","0.3962","0.3707","-0.642"
"0.16","16","-0.343","-1.165","0.325","0.13069999999999998","-0.1367","-0.742","-0.643"
"0.16","16","0.103","-0.966","0.167","0.271","-0.3168","-0.8141","-0.404"
"0.16","16","-1.119","0.059","0.016","-0.1034","-0.7412","-0.21749999999999997","-0.6265"
"0.16","16","0.144","1.034","-0.295","-0.43019999999999997","-0.3767","0.5965","-0.5631"
"0.17","17","0.196","0.241","-0.979","0.5005","-0.5955","-0.49660000000000004","0.3849"
"0.17","17","-0.398","-0.232","-0.788","0.5410999999999999","0.3964","0.3707","-0.6422"
"0.17","17","-0.205","-1.077","0.306","0.1298","-0.1339","-0.7414","-0.6445000000000001"
"0.17","17","0.114","-0.973","0.167","0.2702","-0.31589999999999996","-0.8156000000000001","-0.4023"
"0.17","17","-1.148","0.056","0.01","-0.10329999999999999","-0.7408","-0.21760000000000002","-0.6269"
"0.17","17","0.127","1.057","-0.306","-0.4307","-0.3769","0.5965","-0.5625"
"0.18","18","0.202","0.237","-0.978","0.5001","-0.5952","-0.49660000000000004","0.38570000000000004"
"0.18","18","-0.379","-0.216","-0.8","0.5405","0.3964","0.3707","-0.6426999999999999"
"0.18","18","0.057","-0.977","0.282","0.1296","-0.1316","-0.7407","-0.6458999999999999"
"0.18","18","0.097","-0.99","0.175","0.2693","-0.315","-0.8172","-0.4004"
"0.18","18","-1.132","0.053","-0.003","-0.1032","-0.7401","-0.2178","-0.6277"
"0.18","18","0.087","1.045","-0.299","-0.43099999999999994","-0.3773","0.5964","-0.5621"
"0.19","19","0.209","0.244","-0.973","0.5001","-0.5947","-0.49660000000000004","0.3865"
"0.19","19","-0.374","-0.191","-0.813","0.5398","0.3963","0.3707","-0.6434"
"0.19","19","0.147","-0.966","0.264","0.1302","-0.1302","-0.7397","-0.6471"
"0.19","19","0.111","-0.995","0.174","0.2681","-0.3141","-0.8188000000000001","-0.3984"
"0.19","19","-1.099","0.049","-0.018","-0.1032","-0.7391","-0.21800000000000003","-0.6288"
"0.19","19","0.054","1.009","-0.297","-0.4312","-0.3778","0.5963","-0.5618000000000001"
"0.2","20","0.224","0.252","-0.967","0.5001","-0.5941","-0.4967","0.38730000000000003"
"0.2","20","-0.374","-0.168","-0.823","0.5391","0.396","0.3706","-0.6442"
"0.2","20","0.135","-0.932","0.253","0.1313","-0.1296","-0.7386","-0.6483"
"0.2","20","0.106","-1.0","0.183","0.2666","-0.31320000000000003","-0.8206","-0.39649999999999996"
"0.2","20","-1.068","0.049","-0.027","-0.1032","-0.7379","-0.21810000000000002","-0.6301"
"0.2","20","0.033","0.96","-0.294","-0.43129999999999996","-0.3782","0.5962","-0.5615"
"0.21","21","0.237","0.257","-0.962","0.5002","-0.5934","-0.497","0.388"
"0.21","21","-0.389","-0.156","-0.837","0.5383","0.3955","0.3705","-0.6452"
"0.21","21","0.084","-0.902","0.23","0.1326","-0.1292","-0.7375","-0.6493"
"0.21","21","0.116","-0.975","0.202","0.2647","-0.3123","-0.8226000000000001","-0.39449999999999996"
"0.21","21","-1.037","0.049","-0.04","-0.1032","-0.7367","-0.2182","-0.6315999999999999"
"0.21","21","0.028","0.925","-0.31","-0.43129999999999996","-0.3782","0.5961000000000001","-0.5616"
"0.22","22","0.24","0.248","-0.963","0.5004","-0.5925","-0.49720000000000003","0.3887"
"0.22","22","-0.411","-0.143","-0.861","0.5378000000000001","0.3951","0.3702","-0.6461"
"0.22","22","0.047","-0.927","0.215","0.1338","-0.1288","-0.7365","-0.6503"
"0.22","22","0.137","-0.936","0.251","0.2626","-0.3115","-0.8246","-0.3922"
"0.22","22","-1.005","0.057","-0.054","-0.1034","-0.7353","-0.2182","-0.6331"
"0.22","22","0.041","0.903","-0.317","-0.4314","-0.3779","0.596","-0.5618000000000001"
"0.23","23","0.235","0.236","-0.96","0.5006","-0.5916","-0.4976","0.3895"
"0.23","23","-0.42","-0.133","-0.875","0.5375","0.3949","0.36970000000000003","-0.6468"
"0.23","23","0.012","-0.968","0.212","0.1348","-0.1285","-0.7356","-0.6512"
"0.23","23","0.175","-0.912","0.316","0.2605","-0.3108","-0.8267","-0.38980000000000004"
"0.23","23","-0.988","0.07","-0.061","-0.10369999999999999","-0.734","-0.21810000000000002","-0.6346"
"0.23","23","0.057","0.893","-0.329","-0.4314","-0.3775","0.596","-0.5621"
"0.24","24","0.231","0.233","-0.95","0.5009","-0.5905","-0.4979","0.3903"
"0.24","24","-0.397","-0.134","-0.886","0.5375","0.3947","0.369","-0.6473"
"0.24","24","0.0","-0.988","0.21","0.1353","-0.1281","-0.7349","-0.6519999999999999"
"0.24","24","0.19","-0.898","0.366","0.25880000000000003","-0.3105","-0.8286","-0.38730000000000003"
"0.24","24","-0.983","0.081","-0.066","-0.1042","-0.7329","-0.2178","-0.636"
"0.24","24","0.072","0.895","-0.332","-0.43150000000000005","-0.377","0.5959","-0.5624"
"0.25","25","0.237","0.23","-0.939","0.5012","-0.5894","-0.49829999999999997","0.3911"
"0.25","25","-0.375","-0.127","-0.878","0.5375","0.39449999999999996","0.3684","-0.6477999999999999"
"0.25","25","0.023","-0.99","0.216","0.1359","-0.1278","-0.7341","-0.6527999999999999"
"0.25","25","0.196","-0.872","0.406","0.2573","-0.3103","-0.8303","-0.3846"
"0.25","25","-0.983","0.086","-0.067","-0.1048","-0.7318","-0.21749999999999997","-0.6372"
"0.25","25","0.09","0.912","-0.332","-0.43150000000000005","-0.37639999999999996","0.5959","-0.5629"
"0.26","26","0.242","0.231","-0.931","0.5014000000000001","-0.5883","-0.4986","0.392"
"0.26","26","-0.377","-0.125","-0.865","0.5375","0.3943","0.3678","-0.6482"
"0.26","26","0.038","-0.991","0.246","0.1367","-0.12769999999999998","-0.7333999999999999","-0.6535"
"0.26","26","0.183","-0.868","0.455","0.25630000000000003","-0.3106","-0.8318","-0.3819"
"0.26","26","-0.969","0.092","-0.072","-0.1055","-0.7309","-0.2171","-0.6382"
"0.26","26","0.107","0.936","-0.319","-0.43129999999999996","-0.3759","0.5959","-0.5634"
"0.27","27","0.232","0.224","-0.921","0.5016","-0.5871999999999999","-0.4989","0.393"
"0.27","27","-0.363","-0.128","-0.866","0.5376000000000001","0.3942","0.3671","-0.6485000000000001"
"0.27","27","0.079","-0.977","0.253","0.13779999999999998","-0.128","-0.7325","-0.6542"
"0.27","27","0.153","-0.909","0.499","0.2556","-0.3113","-0.8329000000000001","-0.3792"
"0.27","27","-0.952","0.098","-0.076","-0.10629999999999999","-0.7302","-0.21669999999999998","-0.639"
"0.27","27","0.112","0.955","-0.31","-0.4311","-0.3753","0.5957","-0.5641"
"0.28","28","0.223","0.227","-0.912","0.5018","-0.5862","-0.4992","0.394"
"0.28","28","-0.353","-0.133","-0.871","0.5378999999999999","0.39390000000000003","0.3665","-0.6488"
"0.28","28","0.086","-0.964","0.243","0.1392","-0.1286","-0.7316","-0.6548"
"0.28","28","0.139","-0.927","0.533","0.255","-0.3123","-0.8337999999999999","-0.37679999999999997"
"0.28","28","-0.954","0.105","-0.076","-0.1072","-0.7298","-0.2164","-0.6395"
"0.28","28","0.105","0.967","-0.301","-0.43079999999999996","-0.3748","0.5956","-0.5648"
"0.29","29","0.225","0.227","-0.909","0.5019","-0.5852","-0.4993","0.395"
"0.29","29","-0.352","-0.139","-0.881","0.5384","0.3935","0.3658","-0.649"
"0.29","29","0.049","-0.98","0.235","0.1406","-0.1291","-0.7307","-0.6553"
"0.29","29","0.161","-0.909","0.596","0.2546","-0.3135","-0.8345","-0.3748"
"0.29","29","-0.978","0.11","-0.072","-0.1081","-0.7295","-0.21600000000000003","-0.6397999999999999"
"0.29","29","0.118","0.976","-0.29","-0.4303","-0.3744","0.5955","-0.5655"
"0.3","30","0.226","0.225","-0.908","0.502","-0.5844","-0.4993","0.3961"
"0.3","30","-0.358","-0.143","-0.898","0.5391","0.393","0.3651","-0.6492"
"0.3","30","0.022","-0.999","0.21","0.14150000000000001","-0.1292","-0.73","-0.6559"
"0.3","30","0.198","-0.861","0.632","0.2545","-0.3151","-0.8347","-0.3729"
"0.3","30","-1.022","0.117","-0.067","-0.10900000000000001","-0.7295","-0.21549999999999997","-0.6397999999999999"
"0.3","30","0.138","0.983","-0.283","-0.42990000000000006","-0.3739","0.5956","-0.5662"
"0.31","31","0.22","0.223","-0.913","0.5021","-0.5837","-0.4992","0.3971"
"0.31","31","-0.362","-0.145","-0.91","0.54","0.3923","0.36419999999999997","-0.6494"
"0.31","31","0.018","-0.995","0.175","0.1419","-0.1291","-0.7293999999999999","-0.6565000000000001"
"0.31","31","0.214","-0.836","0.665","0.25539999999999996","-0.3176","-0.8343","-0.3711"
"0.31","31","-1.041","0.12","-0.065","-0.1099","-0.7295","-0.21509999999999999","-0.6397999999999999"
"0.31","31","0.151","0.98","-0.275","-0.4295","-0.3734","0.5957","-0.5666"
"0.32","32","0.214","0.22","-0.92","0.5022","-0.5831000000000001","-0.4991","0.3981"
"0.32","32","-0.358","-0.145","-0.917","0.541","0.3914","0.3633","-0.6495"
"0.32","32","0.004","-0.986","0.155","0.1422","-0.1288","-0.729","-0.6569"
"0.32","32","0.192","-0.823","0.714","0.2571","-0.32080000000000003","-0.8332","-0.36960000000000004"
"0.32","32","-1.037","0.12","-0.064","-0.1109","-0.7295","-0.21480000000000002","-0.6397"
"0.32","32","0.145","0.963","-0.267","-0.4293","-0.3728","0.5959","-0.5669"
"0.33","33","0.211","0.21","-0.923","0.5024","-0.5825","-0.49870000000000003","0.3992"
"0.33","33","-0.346","-0.134","-0.925","0.5426","0.3897","0.36219999999999997","-0.6498999999999999"
"0.33","33","-0.025","-0.979","0.149","0.1424","-0.12869999999999998","-0.7287","-0.6573"
"0.33","33","0.128","-0.788","0.747","0.2596","-0.3245","-0.8314","-0.3686"
"0.33","33","-1.026","0.124","-0.064","-0.11180000000000001","-0.7296","-0.2145","-0.6396"
"0.33","33","0.135","0.96","-0.263","-0.42919999999999997","-0.37229999999999996","0.5963","-0.567"
"0.34","34","0.212","0.203","-0.921","0.5029","-0.5818","-0.49779999999999996","0.4008"
"0.34","34","-0.348","-0.119","-0.927","0.5433","0.3886","0.3617","-0.6502"
"0.34","34","-0.018","-0.979","0.138","0.1426","-0.1285","-0.7285","-0.6575"
"0.34","34","0.04","-0.761","0.729","0.2625","-0.32839999999999997","-0.8291000000000001","-0.3684"
"0.34","34","-1.029","0.127","-0.064","-0.1127","-0.7297","-0.2142","-0.6394"
"0.34","34","0.132","0.957","-0.256","-0.42919999999999997","-0.37160000000000004","0.5967","-0.567"
"0.35000000000000003","35","0.209","0.2","-0.921","0.5035999999999999","-0.581","-0.4969","0.4021"
"0.35000000000000003","35","-0.36","-0.113","-0.928","0.5438","0.3876","0.36160000000000003","-0.6505"
"0.35000000000000003","35","-0.005","-0.979","0.143","0.1426","-0.1282","-0.7283999999999999","-0.6576"
"0.35000000000000003","35","-0.01","-0.773","0.686","0.2653","-0.3321","-0.8263","-0.36920000000000003"
"0.35000000000000003","35","-1.035","0.133","-0.064","-0.1137","-0.7297","-0.2138","-0.6393"
"0.35000000000000003","35","0.148","0.942","-0.255","-0.42919999999999997","-0.3709","0.5971","-0.567"
"0.36","36","0.203","0.201","-0.92","0.504","-0.5807","-0.4965","0.4025"
"0.36","36","-0.365","-0.116","-0.93","0.5442","0.38639999999999997","0.3617","-0.6508"
"0.36","36","0.002","-0.974","0.151","0.1427","-0.128","-0.7283999999999999","-0.6576"
"0.36","36","-0.023","-0.792","0.618","0.26749999999999996","-0.33530000000000004","-0.8234999999999999","-0.3711"
"0.36","36","-1.03","0.138","-0.066","-0.1147","-0.7298","-0.21349999999999997","-0.6392"
"0.36","36","0.163","0.937","-0.257","-0.42910000000000004","-0.37029999999999996","0.5976","-0.567"
"0.37","37","0.2","0.202","-0.917","0.5045","-0.5805","-0.4963","0.4023"
"0.37","37","-0.385","-0.117","-0.915","0.5446","0.38530000000000003","0.362","-0.651"
"0.37","37","0.002","-0.965","0.16","0.14279999999999998","-0.12789999999999999","-0.7285","-0.6575"
"0.37","37","-0.008","-0.816","0.532","0.2694","-0.33809999999999996","-0.8206","-0.37370000000000003"
"0.37","37","-1.009","0.139","-0.069","-0.11579999999999999","-0.7297","-0.2132","-0.6391"
"0.37","37","0.157","0.945","-0.267","-0.429","-0.36970000000000003","0.5980000000000001","-0.567"
"0.38","38","0.201","0.205","-0.914","0.5052","-0.5804","-0.4963","0.4018"
"0.38","38","-0.397","-0.122","-0.904","0.5450999999999999","0.3842","0.3623","-0.651"
"0.38","38","0.0","-0.969","0.181","0.143","-0.1278","-0.7287","-0.6573"
"0.38","38","0.031","-0.828","0.449","0.271","-0.34049999999999997","-0.8177","-0.3766"
"0.38","38","-0.985","0.14","-0.072","-0.11699999999999999","-0.7296","-0.21280000000000002","-0.6391"
"0.38","38","0.139","0.945","-0.278","-0.42889999999999995","-0.3691","0.5982999999999999","-0.5671999999999999"
"0.39","39","0.205","0.212","-0.914","0.5059","-0.5801000000000001","-0.49640000000000006","0.4011"
"0.39","39","-0.406","-0.125","-0.899","0.5457","0.3831","0.36269999999999997","-0.651"
"0.39","39","-0.003","-0.977","0.204","0.1432","-0.12769999999999998","-0.7289","-0.657"
"0.39","39","0.04","-0.835","0.362","0.2726","-0.3428","-0.8148","-0.3795"
"0.39","39","-0.971","0.141","-0.073","-0.1182","-0.7295","-0.2124","-0.6391"
"0.39","39","0.13","0.928","-0.288","-0.42869999999999997","-0.3685","0.5984","-0.5676"
"0.4","40","0.213","0.216","-0.913","0.5069","-0.5798","-0.49660000000000004","0.4001"
"0.4","40","-0.408","-0.128","-0.898","0.5463","0.3821","0.363","-0.6509"
"0.4","40","0.003","-0.971","0.231","0.1434","-0.12769999999999998","-0.7292","-0.6567000000000001"
"0.4","40","0.066","-0.838","0.317","0.2742","-0.3439","-0.8126","-0.3822"
"0.4","40","-0.965","0.138","-0.071","-0.11950000000000001","-0.7295","-0.2121","-0.6391"
"0.4","40","0.125","0.908","-0.302","-0.4284","-0.368","0.5984","-0.5681"
"0.41000000000000003","41","0.223","0.224","-0.908","0.5081","-0.5793","-0.497","0.3989"
"0.41000000000000003","41","-0.404","-0.142","-0.913","0.5469","0.3811","0.3633","-0.6508"
"0.41000000000000003","41","-0.019","-0.95","0.231","0.1436","-0.1278","-0.7295","-0.6563"
"0.41000000000000003","41","0.282","-0.779","0.343","0.2743","-0.3433","-0.8117000000000001","-0.38439999999999996"
"0.41000000000000003","41","-0.961","0.135","-0.072","-0.1207","-0.7293999999999999","-0.2116","-0.6391"
"0.41000000000000003","41","0.093","0.894","-0.331","-0.4279","-0.3678","0.5984","-0.5687"
"0.42","42","0.238","0.236","-0.904","0.5093","-0.5786","-0.4974","0.3977"
"0.42","42","-0.4","-0.143","-0.93","0.5473","0.3801","0.3637","-0.6508"
"0.42","42","0.111","-0.967","0.25","0.144","-0.12789999999999999","-0.7297","-0.6559"
"0.42","42","0.147","-0.776","0.504","0.2732","-0.3412","-0.8119999999999999","-0.3865"
"0.42","42","-0.964","0.133","-0.071","-0.122","-0.7293999999999999","-0.2112","-0.639"
"0.42","42","0.075","0.881","-0.318","-0.4274","-0.36760000000000004","0.5982000000000001","-0.5692999999999999"
"0.43","43","0.248","0.258","-0.899","0.5105999999999999","-0.5779","-0.49779999999999996","0.39649999999999996"
"0.43","43","-0.401","-0.142","-0.931","0.5475","0.379","0.36419999999999997","-0.651"
"0.43","43","-0.021","-0.949","0.273","0.1447","-0.1285","-0.7298","-0.6555"
"0.43","43","0.187","-0.637","0.542","0.2687","-0.3365","-0.8143","-0.389"
"0.43","43","-0.972","0.131","-0.071","-0.1233","-0.7293999999999999","-0.21070000000000003","-0.639"
"0.43","43","0.081","0.864","-0.316","-0.42679999999999996","-0.3677","0.5979","-0.5700000000000001"
"0.44","44","0.244","0.276","-0.887","0.5118","-0.5772999999999999","-0.4981","0.3956"
"0.44","44","-0.412","-0.14","-0.925","0.5475","0.3779","0.3648","-0.6512"
"0.44","44","-0.015","-0.921","0.309","0.1454","-0.129","-0.73","-0.6552"
"0.44","44","0.51","-0.597","0.527","0.26230000000000003","-0.3307","-0.8175000000000001","-0.3916"
"0.44","44","-0.962","0.126","-0.074","-0.12450000000000001","-0.7293999999999999","-0.2101","-0.6389"
"0.44","44","0.102","0.865","-0.299","-0.4263","-0.36819999999999997","0.5976","-0.5705"
"0.45","45","0.239","0.28","-0.874","0.5126999999999999","-0.5768","-0.49820000000000003","0.395"
"0.45","45","-0.422","-0.136","-0.915","0.5475","0.37679999999999997","0.3655","-0.6515"
"0.45","45","0.002","-0.948","0.311","0.1461","-0.1295","-0.73","-0.6548"
"0.45","45","0.794","-0.622","0.377","0.2569","-0.32530000000000003","-0.8205","-0.3935"
"0.45","45","-0.96","0.126","-0.084","-0.12569999999999998","-0.7295","-0.20950000000000002","-0.6386999999999999"
"0.45","45","0.107","0.876","-0.29","-0.42590000000000006","-0.3689","0.5972000000000001","-0.5707"
"0.46","46","0.237","0.27","-0.871","0.5135","-0.5765","-0.4981","0.3946"
"0.46","46","-0.429","-0.138","-0.899","0.5474","0.3758","0.36619999999999997","-0.6517999999999999"
"0.46","46","-0.034","-0.946","0.32","0.14679999999999999","-0.13","-0.7301","-0.6545"
"0.46","46","0.72","-0.798","0.329","0.2542","-0.3221","-0.8221","-0.39449999999999996"
"0.46","46","-0.972","0.127","-0.095","-0.12689999999999999","-0.7296","-0.2089","-0.6386000000000001"
"0.46","46","0.106","0.891","-0.288","-0.4255","-0.3698","0.5969","-0.5707"
"0.47000000000000003","47","0.228","0.261","-0.868","0.5141","-0.5761999999999999","-0.4979","0.3944"
"0.47000000000000003","47","-0.43","-0.145","-0.889","0.5474","0.3749","0.3668","-0.6519999999999999"
"0.47000000000000003","47","0.009","-0.964","0.31","0.14730000000000001","-0.1302","-0.7302","-0.6542"
"0.47000000000000003","47","0.356","-0.906","0.404","0.2556","-0.3217","-0.8220000000000001","-0.3942"
"0.47000000000000003","47","-0.994","0.13","-0.112","-0.1281","-0.7297","-0.2082","-0.6384000000000001"
"0.47000000000000003","47","0.101","0.919","-0.29","-0.4253","-0.371","0.5968","-0.5703"
"0.48","48","0.215","0.249","-0.864","0.5146","-0.5761000000000001","-0.49770000000000003","0.3943"
"0.48","48","-0.434","-0.151","-0.885","0.5475","0.3742","0.3673","-0.6521"
"0.48","48","0.045","-0.956","0.274","0.1477","-0.13040000000000002","-0.7303","-0.654"
"0.48","48","0.107","-0.955","0.436","0.25870000000000004","-0.3231","-0.8211","-0.39289999999999997"
"0.48","48","-1.008","0.137","-0.121","-0.12940000000000002","-0.7299","-0.20729999999999998","-0.6383"
"0.48","48","0.088","0.95","-0.291","-0.425","-0.37229999999999996","0.5968","-0.5696"
"0.49","49","0.206","0.238","-0.854","0.515","-0.576","-0.4976","0.39390000000000003"
