AccX,AccY,AccZ,GyrX,GyrY,GyrZ
-0.00549682,-0.0220151,0.0157825,-0.289891,0.0470951,-0.0532526
-0.00914258,-0.00822234,0.00717139,-0.0449271,-0.0190171,0.0084973
-0.00462942,-0.00381517,0.0088128,0.00180015,-0.00714936,0.00313478
-0.00313684,0.0055542,-0.00162425,-0.00680541,-0.00580546,0.00188873
0.0139044,0.00751019,-0.000279063,-0.00255183,0.00854328,0.0132563
0.0115488,-0.00279307,0.00198182,0.0459032,-0.0304945,0.0218289
-0.0167416,-0.0258777,0.012994,-0.259984,0.0339155,-0.0504026
-0.00368772,-0.00618947,0.0135424,-0.0516974,-0.0107418,0.00931104
-0.00792316,-0.00332564,0.00980418,5.64e-05,-0.00514717,0.000608157
0.0,0.0,0.0,-0.00689801,-0.0190163,-0.00112079
0.00834024,-0.000778437,-0.00244866,-0.00795283,0.0253997,0.011486
0.0104219,-0.00223166,0.000464161,0.0430741,-0.0437794,0.018998
-0.0142264,-0.0248655,0.0177323,-0.210656,0.0147323,-0.041403
0.00802479,-0.00564563,0.0143804,-0.0556344,0.00393543,0.0202194
-0.00793476,0.00331086,0.00768817,0.00174312,-0.015398,-0.000408165
0.0,0.0,0.0,-0.00776415,-0.0236236,-0.00418118
0.00528199,-0.00456244,-0.00357654,-0.00610047,0.0373822,0.00862278
0.00400133,-0.00386196,-0.00185629,0.0450588,-0.0400872,0.0118504
-0.00664659,-0.0247121,0.0149084,-0.168411,-0.000136524,-0.0395638
0.00384958,-0.00230479,0.013741,-0.0195498,0.0292506,0.0098269
-0.00354646,0.000564337,0.00850309,0.000466447,-0.0110267,-0.0025603
0.00787576,-0.00315046,0.00548577,-0.00471201,-0.0162229,-0.00204327
0.0,0.0,0.0,-0.00224697,0.0416871,0.00410901
0.0,0.0,0.0,0.035394,-0.0335732,0.0135775
0.00833837,-0.02516,0.0150433,-0.149101,-0.00885397,-0.0454514
0.00210124,-0.0161564,0.0180951,-0.0124127,0.0404151,0.0146316
-0.00379303,0.00263745,0.00700647,0.00114658,-0.0146878,-0.00415793
0.00432062,0.00473869,0.010517,-0.00215207,-0.0036736,-0.00166412
-0.0046694,0.00840795,-0.00118629,-0.00767117,0.0428859,0.0118665
-0.00311015,0.00189954,-0.00609199,0.0196928,-0.0279961,0.0135525
0.00323555,-0.0217758,0.0141209,-0.144537,-0.015518,-0.0505497
-0.00184703,-0.0161698,0.0194544,0.00662904,0.0499882,0.013516
-0.000673941,0.0032534,0.00398531,-0.0019368,-0.0115443,-0.00426685
0.000831505,0.00743449,0.00481634,0.000724196,0.00525805,-0.00178116
-0.00206098,0.00426114,0.00375423,-0.0112575,0.0404142,0.0262825
0.0,0.0,0.0,0.0159972,-0.0242047,0.0157418
-0.00389245,-0.0185807,0.0122262,-0.119979,-0.02284,-0.056517
-0.00652704,-0.00483173,-0.00167649,0.0147704,0.0439532,0.025437
0.0,0.0,0.0,-0.00127335,-0.0090247,-0.00508835
0.0,0.0,0.0,-0.00176687,-0.00833439,-0.00353454
0.0,0.0,0.0,-0.0131883,0.0382628,0.0285365
0.0,0.0,0.0,0.010753,-0.0141033,0.0105288
-0.00242239,-0.0103019,0.0165346,-0.0688464,-0.0267722,-0.0513435
0.00178289,0.0115496,-0.000119324,-0.00310624,0.0393557,0.0350871
-0.00991383,-0.000591695,0.000168158,-0.00501859,0.00499655,-0.00144511
0.0,0.0,0.0,-0.00204829,-0.00559721,-0.00562509
-0.0048459,-0.00324547,0.00472961,-0.0123575,0.0301877,0.0182494
-0.00965727,0.00246984,0.00474128,0.0139196,0.00287336,0.0110398
0.00652565,-0.00426543,0.0208405,-0.00528398,-0.0328818,-0.0483603
-0.00876833,0.019136,-0.0121841,0.00843129,0.0384922,0.0317572
-0.0046619,-0.00510281,0.00309788,-0.00580685,0.00555633,-0.00400085
0.000529888,0.00518787,0.00274533,0.000699842,-0.00899738,-0.00616145
-0.00371541,-0.00269598,0.0125129,-0.0101579,0.0218206,0.0128054
-0.0111705,0.00431246,0.000757838,0.0449709,0.00743014,0.023565
0.0156036,0.0103456,0.016948,0.059703,-0.0333488,-0.0394891
-0.00300311,0.00601268,-0.00711112,-0.000901019,0.0339602,0.0328675
-0.00127739,0.00333089,0.0107818,-0.00582288,0.0117376,-0.00322757
0.00399359,0.00553823,0.00416904,0.00166267,0.00882186,-9.7e-05
-0.00411472,-0.00774461,0.00926918,3.73e-06,0.00867368,0.0267271
-0.0029348,4.11e-06,-0.00974433,0.0231322,0.0168809,0.0255267
-0.000274134,0.0108632,-0.0110834,0.0821993,-0.021873,-0.0341768
-0.00562871,0.00468373,0.00140731,0.00802149,0.0252601,0.0358774
-0.0102843,0.00181836,0.00597057,-0.00858262,0.0119544,-0.00116025
-0.0101099,0.00692165,0.00131249,0.00232697,0.000705202,-0.00367306
0.000558184,-0.00203025,0.00540352,0.00848637,0.00343508,0.0434497
0.0,0.0,0.0,0.000903013,0.0192649,0.0138652
0.000575501,0.0127348,-0.0279276,0.0381627,-0.0186052,-0.0373236
-0.0059311,0.019443,-0.00517559,0.0220345,0.0219994,0.0300862
-0.00960459,0.00720769,0.00277582,-0.00877822,0.0118053,3.45e-05
-0.0101099,0.00692165,0.00131249,0.00232697,0.000705202,-0.00367306
0.00373863,0.00168192,0.00316878,0.010937,0.00101872,0.0432313
0.00132106,0.00282043,0.0116758,0.00198345,0.0182533,0.000451986
