AccX,AccY,AccZ,GyrX,GyrY,GyrZ
0.00546852,0.00863206,0.00670762,-0.02495,0.122581,-0.0234908
0.0112445,0.0382615,-0.0149435,-0.0128736,-0.0958343,-0.00499234
0.0428557,0.0282286,-0.0259009,-0.0415957,-0.170542,0.0269255
0.00923747,0.0183038,-0.0536575,-0.000764431,0.141529,-0.0122552
-0.0111772,0.0163333,0.0210095,0.0116867,0.0895568,0.0448544
-0.0290078,0.0205764,0.0048571,0.00409544,-0.0287403,0.0320068
0.00666235,0.0156192,0.00783863,-0.0109162,0.063775,-0.0371604
0.0164464,0.0545599,-0.0191703,-0.0954493,-0.0618447,-0.0241746
0.0889172,0.0275471,-0.0218583,-0.0566689,0.00259591,0.0264839
-0.00994343,0.00023067,-0.0595458,-0.0150016,0.015159,-0.03499
-0.00725632,0.0214444,0.0335423,-0.00182787,0.0853186,0.0371324
-0.0163599,0.015517,-0.00280785,0.0247941,-0.0264736,0.0388567
0.0106661,0.00998962,-0.00625063,0.00690255,-0.00357983,-0.0501421
0.0311951,0.0191051,-0.032456,-0.12931,-0.0548957,-0.0142517
0.0403277,0.0236588,0.0099145,-0.0578059,0.00142504,0.0342487
-0.0023904,-0.00584835,-0.0243804,-0.0196898,-0.0175007,-0.0460385
-0.0186345,0.0290577,0.0348363,-0.013023,0.0703445,0.0412508
-0.0140896,-0.00576186,-0.00338373,0.041676,-0.00685398,0.0233996
0.0104159,-0.000383258,-0.00958753,0.00959471,-0.0660852,-0.0686916
0.0517869,0.0125272,-0.0425589,-0.0642338,-0.0415779,-0.00674164
0.0378893,0.00616705,0.00442483,-0.0508691,-0.0123451,0.0326268
0.0032337,-0.00590622,-0.00652755,-0.049646,0.0204995,-0.052988
-0.0236171,0.0387503,0.0401881,-0.0193096,0.0613155,0.048444
-0.0152519,-0.0137586,0.00178665,0.033314,0.0280075,-0.00558369
0.0180243,-0.00123394,-0.0114073,0.00934205,-0.108712,-0.0587493
0.0358678,0.0250208,-0.0380698,-0.0528944,-0.0388507,-0.0392899
0.00068759,0.0090456,0.0108458,-0.0375168,-0.0961266,0.0184528
-0.0231385,0.0185583,-0.0244608,-0.0424075,-0.00692346,-0.0592622
-0.0272357,0.0395091,0.0428125,-0.0125346,0.0501884,0.0647982
-0.0320003,0.00146484,0.0231128,0.00201705,0.0543299,-0.0223495
0.0226758,-0.00844342,-0.0167287,0.00275933,-0.123498,-0.0324496
0.0343282,-0.00746727,-0.0506821,-0.0494791,-0.0619647,-0.0448931
0.021274,0.00660384,-0.0105008,-0.0337467,-0.230839,0.00880631
0.0120419,0.00452352,-0.00265909,-0.046762,-0.0863401,-0.0694389
-0.0299792,0.0411638,0.0460703,0.00541479,0.0250092,0.0736105
-0.0548978,0.00872827,0.0177402,0.0405026,0.0194514,-0.0214557
0.0284284,-0.00654459,-0.0279626,-0.0159178,-0.0583319,0.00806273
0.0329656,-0.0223646,-0.0827389,-0.02193,-0.0814254,0.00161144
0.0417788,-0.00609755,-0.0337859,-0.0149919,-0.298957,-0.00227133
0.035103,-0.01428,0.0136639,-0.0324832,-0.0944045,-0.0696271
-0.0496563,0.0289832,0.036315,0.02423,-0.00446918,0.0851636
-0.0728166,-0.00420165,0.00803378,0.0604139,-0.0314352,0.0045075
0.0389852,-0.00104368,-0.0357614,-0.0463422,0.0266645,0.0287242
0.0538429,-0.00709748,-0.114128,-0.0456096,-0.170234,0.0720326
0.0638697,-0.0373591,-0.0386684,0.0176918,-0.231907,0.000113704
0.0290286,-0.0300199,0.0054729,-0.0422147,-0.0439217,-0.0712851
-0.0675057,0.0185902,0.0349688,0.0127339,0.00355026,0.0898345
-0.0692095,-0.0340817,-0.00374961,0.0589399,-0.0827539,0.0245059
0.0429274,-0.0151028,-0.0358474,-0.0912449,0.105509,0.0278767
0.102887,0.054004,-0.120095,-0.0346859,-0.178254,0.0717347
0.0353891,-0.0441537,-0.0458274,0.0360154,-0.343935,0.0236816
0.0208475,-0.0208223,0.0104202,-0.0356071,-0.0456714,-0.0845283
-0.0687076,0.0367502,0.0430522,-0.00139865,0.0209167,0.0985547
-0.0580983,-0.0386946,-0.005939,0.0536134,-0.103808,0.0327906
0.0468986,-0.0207698,-0.0258382,-0.129445,0.122302,0.0223408
0.0992145,0.0470924,-0.17794,-0.0165267,-0.131909,-0.0726818
0.130398,-0.0379934,-0.0727151,0.076058,-0.419087,0.00357415
0.00862962,-0.005885,0.0260431,-0.0363028,-0.0494555,-0.0849274
-0.0682553,0.0347178,0.0606918,-0.00136273,0.0139256,0.105477
-0.0606284,-0.0374625,-0.00289413,0.0563608,-0.111578,0.0434821
0.0446742,-0.0314549,-0.0141501,-0.158119,0.0842514,0.0297421
0.118666,0.0233834,-0.212226,-0.113465,-0.192741,-0.0202655
0.121715,-0.0323268,-0.0815079,0.120365,-0.391669,-0.0119809
0.00588452,-0.0128276,0.020928,-0.0314378,0.000270579,-0.0930329
-0.0722471,0.0488718,0.0677357,-0.00184396,-0.0174918,0.101936
-0.0685432,-0.00857389,-0.00132908,0.0903801,-0.144964,0.0694209
0.0479243,-0.0300741,-0.0157793,-0.154372,0.0664693,0.0415676
0.0980679,0.0418911,-0.224138,-0.177903,-0.244325,-0.0259184
0.0673441,-0.0439363,-0.0677435,0.18677,-0.494849,-0.0175592
0.013167,-0.00265837,0.0110802,-0.016969,0.00320738,-0.0939541
-0.0731092,0.0755891,0.0602412,0.00318784,-0.0586519,0.118892
-0.0633286,-0.00395536,-0.0190792,0.129261,-0.164849,0.0919834
0.0559434,-0.0296326,-0.0220063,-0.151873,0.0818147,0.0398138
0.0965223,-0.00046587,-0.246611,-0.266667,-0.374175,0.0552409
0.0636342,-0.0454472,-0.0886619,0.273946,-0.615856,-0.0553963
0.0143695,-0.00268829,0.0138316,-0.0116781,0.00991886,-0.0995578
-0.0852818,0.0959713,0.053532,0.0118002,-0.0825868,0.160133
-0.0709455,-0.0065369,-0.0293263,0.137139,-0.196221,0.119761
0.0764298,-0.0336128,-0.0273407,-0.15239,0.139632,0.0345195
0.120884,0.0455271,-0.203133,-0.373611,-0.423523,0.136244
0.0862969,-0.0485111,-0.109791,0.357299,-0.603205,-0.102599
-0.00921153,0.00440633,0.00818362,-0.00368077,0.00459398,-0.108463
-0.105912,0.106915,0.0442483,0.0261726,-0.0932195,0.205712
-0.0948816,-0.0105896,-0.0216714,0.122642,-0.238806,0.148285
0.0846165,-0.0321774,-0.0017049,-0.164185,0.192106,0.0342911
0.11542,0.0268039,-0.241677,-0.375663,-0.443957,0.193093
0.14418,-0.0494298,-0.132759,0.408149,-0.515813,-0.13033
-0.00998803,-0.00731552,-0.00698797,-0.00211651,-0.0383055,-0.113184
-0.111728,0.100557,0.047628,0.0418147,-0.105949,0.242678
-0.113985,-0.00947213,-0.0172448,0.138118,-0.312432,0.182262
0.0879642,-0.043451,0.00316605,-0.177379,0.169519,0.0297465
0.0929272,0.0669843,-0.25595,-0.32785,-0.428596,0.172063
0.143963,-0.0309471,-0.116169,0.48041,-0.389632,-0.131656
0.0256523,-0.0102523,0.0118977,0.0214786,-0.0751079,-0.122387
-0.114209,0.093666,0.0492746,0.0582471,-0.127496,0.27693
-0.103688,-0.0115288,-0.0308945,0.146003,-0.376661,0.214876
0.0905647,-0.0521541,0.0253517,-0.185702,0.0968138,0.0232039
0.0813993,0.0763561,-0.258974,-0.279786,-0.412802,0.115714
0.109283,-0.0292639,-0.112343,0.559425,-0.342168,-0.132341
0.0274337,-0.011807,0.0374343,0.0195683,-0.0619607,-0.1384
-0.114513,0.0920643,0.0487515,0.062287,-0.147717,0.31897
-0.0872599,-0.0246319,-0.0165963,0.149926,-0.406969,0.239048
0.0788015,-0.0509539,0.0277841,-0.19498,-0.00316129,0.0248998
0.100075,0.0701813,-0.222496,-0.320743,-0.377775,0.0882407
0.10008,-0.0116112,-0.109565,0.60074,-0.363747,-0.166139
0.0279858,0.00798046,0.00453582,0.020813,-0.0213208,-0.143197
-0.118643,0.0958612,0.0492995,0.0669579,-0.178645,0.365241
-0.0936664,-0.013907,-0.0178495,0.158219,-0.40187,0.245331
0.0624901,-0.0327215,0.0191624,-0.209301,-0.114716,0.0187063
0.0954295,0.0753275,-0.217719,-0.279859,-0.284074,0.0017235
0.108304,-0.0125498,-0.130618,0.651344,-0.267619,-0.182383
0.0099231,0.0123222,-0.00255112,0.031144,-0.0904955,-0.167523
-0.121862,0.0850509,0.0464188,0.073199,-0.225409,0.413952
-0.101111,0.000400305,-0.020027,0.15733,-0.421817,0.26983
0.0487205,-0.0519769,0.0123044,-0.214102,-0.241285,-0.00751874
0.0981583,0.0794512,-0.221331,-0.229488,-0.190079,-0.081948
0.174953,0.00438845,-0.145257,0.730267,-0.00229617,-0.222494
0.00697407,-0.00782382,0.00514037,0.0351081,-0.111104,-0.182329
-0.13298,0.06503,0.0336667,0.0588613,-0.259094,0.444711
-0.102395,-0.0112279,-0.0228642,0.172612,-0.455972,0.308485
0.0589946,-0.0377924,-0.00479779,-0.219545,-0.312698,-0.0491879
0.111454,0.0505369,-0.213126,-0.202875,-0.202328,-0.103318
0.142167,-0.00084132,-0.142301,0.795659,0.319449,-0.230416
0.0241151,0.00583684,-0.0154953,0.0203598,-0.0598507,-0.191775
-0.133848,0.05102,0.0257631,0.0376101,-0.289407,0.470247
-0.0870426,-0.0117081,-0.0150862,0.181601,-0.448503,0.319279
0.0545779,-0.0489724,0.0110381,-0.250861,-0.364577,-0.0954924
0.132435,0.0221382,-0.238196,-0.206661,-0.263235,-0.0740208
0.15025,0.00810051,-0.0903975,0.857097,0.48122,-0.21495
-0.00525631,-0.00264734,-0.0356036,0.00739932,-0.0980729,-0.20968
-0.144348,0.0478128,0.00899133,0.0211138,-0.318217,0.49334
