AccX,AccY,AccZ,GyrX,GyrY,GyrZ
0.00298991,0.015339,0.0217264,0.0729553,-0.0866523,0.0246888
0.000869031,0.00380158,0.0266038,0.428879,0.101636,0.0989244
-0.00121107,0.00321722,0.00443342,0.0049699,-0.000799441,0.000186417
-0.00606712,-0.0022735,-0.00189296,0.0013676,0.00732513,-0.00109086
-0.0064826,-0.00245357,0.00927775,-0.0154227,-0.0179228,0.0211755
-0.00881063,-0.00245821,0.0098941,0.0130139,-0.00781287,-0.0126158
0.00193871,0.0150381,0.0105062,0.0977991,-0.0955242,0.0342803
0.00250535,-0.0287521,0.00539307,0.427531,0.120572,0.0701596
-0.00603771,0.000330687,0.00744754,0.0054057,-0.00565065,-0.000210069
0.0,0.0,0.0,0.00364317,-0.00628916,-0.0048265
0.00413442,-0.00417244,0.00626422,-0.00906881,-0.0267842,0.0132294
-0.00425276,0.00130433,0.0163008,0.0156157,-0.00741357,-0.00710295
0.00835939,0.0211561,-0.00750224,0.065797,-0.094849,0.0473968
0.0235388,-0.0553907,-0.0360302,0.305379,0.0783621,0.102992
-0.005088,0.0014869,0.00645322,0.00652817,-0.00291145,-0.00237157
0.0,0.0,0.0,0.00392799,-0.0015502,-0.0027462
0.001423,-0.00259781,0.00470917,-0.00481985,-0.0279413,0.00308278
-0.00957536,0.00621229,0.00849876,0.0135234,-0.00771681,-0.0109665
0.0149738,0.0200631,-0.00793727,0.0256919,-0.0855078,0.0447073
0.00808038,-0.0269455,-0.0253833,0.13347,0.0755814,0.0437501
0.0,0.0,0.0,0.00299131,-0.00443411,-0.00268562
0.00111939,0.00201434,-0.00547851,0.00427361,0.00586068,-0.00317442
-0.000741885,0.00452042,0.00427405,-0.00094071,-0.026528,-0.0085446
-0.0109424,-0.00415081,0.0112301,0.0090501,-0.00687566,-0.0105416
0.00700544,0.0212269,0.000757012,0.0202434,-0.0737702,0.0250188
0.00194035,-0.0224182,-0.0297366,0.0339842,0.0557412,0.0222113
0.0,0.0,0.0,0.00392625,-0.0020103,-0.0011997
-0.00815445,-0.000447392,-0.00197464,0.00296526,0.00120767,-0.0045927
0.0,0.0,0.0,-0.00450458,-0.0250547,-0.00608788
